"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"167",0.00166894251217047,-0.00766997821930261,0.0109092891035524,0.00213095156445143,-0.00709903934858616,0.0112950555680159,25,2
"168",0.000568667413935676,-0.00765717623077631,0.00855052937047434,0.00103104729181457,-0.00711642750357834,0.00892575038155447,25,2
"169",0.00307800028137361,-0.0063802270316942,0.0125518138810841,0.00319947221851657,-0.00586987146036736,0.012278286111337,35,2
"170",0.00595279152809569,-0.0037440176958587,0.0167960244788871,0.00528493259657938,-0.00404659352269926,0.0151356364701382,35,2
"171",0.000669488071412514,-0.0103524205096435,0.011123009323772,0.000595879591451844,-0.00979154477526594,0.0106878981955495,35,2
"172",-0.00418833884162822,-0.0194219243185436,0.00783391274106216,-0.00353506480911243,-0.0164304483984241,0.00777162877599791,35,2
"173",0.00252160453954131,-0.00937714102378383,0.0145459928517413,0.00232132827190551,-0.00905420698196399,0.0137383168064905,35,2
"174",0.00647238832743698,-0.00585284464106811,0.0206045516037477,0.00574451633818973,-0.00609026880343421,0.0184040807964019,35,2
"175",0.00506759156055863,-0.00751360807151905,0.0185476214018383,0.00471753498764164,-0.00738096599567968,0.0172253199262061,35,2
"176",0.00165868981210688,-0.012044643009651,0.0144253473962194,0.00174194215941353,-0.0109293874660937,0.013959548455376,35,2
"177",0.00200448059703041,-0.0114050355162166,0.0146629486154161,0.00202910760322865,-0.0104215044015457,0.014078869463923,35,2
"178",0.00390633548199304,-0.00805923251222398,0.0159700669272061,0.00397189827852881,-0.00737130301022573,0.0153418090436451,35,2
