"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"92",0.00811238604140842,-0.00494246084242903,0.0209512424651869,0.00740458162599716,-0.00597335043936815,0.0205130344636711,65,2,"Transport accidents"
"93",0.00617113692243804,-0.0071347132291552,0.0185342110027551,0.00515259680893905,-0.00846175909072349,0.0178115325771491,65,2,"Transport accidents"
"94",0.00355577831338604,-0.00998992490774865,0.0150291332245529,0.00272243478023181,-0.0109941716091893,0.0145666695581395,65,2,"Transport accidents"
"95",0.00598081104295541,-0.00483403253364803,0.0159829202819112,0.00563652698705798,-0.0053247394941801,0.0159697435630807,65,2,"Transport accidents"
"96",0.0079962375649282,-0.00113712322283341,0.0167450193245663,0.00785694438625733,-0.00150089167434919,0.0169052334112139,65,2,"Transport accidents"
"97",0.016627194741223,0.00668907984657953,0.0278829037276656,0.018070773865028,0.00727048142800749,0.0298669902654686,75,2,"Transport accidents"
"98",0.0152442112181453,0.00505656630171786,0.0262882824819317,0.0176313343865269,0.00638618375296218,0.0298468134993222,75,2,"Transport accidents"
"99",0.0122698739609159,0.000872283863233337,0.0238418700696362,0.0119704344401303,-0.000507649639620116,0.0243454949569613,75,2,"Transport accidents"
"100",0.0116729480538506,-0.000848740343987889,0.0252440155310842,0.0113359440495061,-0.00237971615036965,0.0260274032052674,75,2,"Transport accidents"
"101",0.00683122479665008,-0.00673600499714076,0.0197828218687462,0.00537292036160274,-0.00904575054277024,0.0193706199179622,75,2,"Transport accidents"
"102",0.00447521121798866,-0.0101788262961713,0.0182712755893184,0.00192444973317126,-0.0136369977623588,0.016963514250896,75,2,"Transport accidents"
"103",-0.0021673579940792,-0.0204663782464789,0.012436781020391,-0.00711855040652981,-0.0266070604244693,0.00916017637963923,75,2,"Transport accidents"
"104",-0.00163494736726848,-0.0193883779178369,0.012766191574606,-0.0064524095032394,-0.0251527768275041,0.00955100719102699,75,2,"Transport accidents"
"105",0.00148471384458965,-0.0146131032657285,0.0152162813235202,-0.00218164444169274,-0.0190576095603386,0.0128585809002699,75,2,"Transport accidents"
"106",0.00379769057383126,-0.0106637308343518,0.0162826894713646,0.00141709224678928,-0.0137998548943908,0.0150186242641231,75,2,"Transport accidents"
"107",0.0113296371291606,0.000549608761338383,0.0229577356619802,0.0107703942699282,-0.000896661590498969,0.023158257675482,75,2,"Transport accidents"
"108",0.01178220333422,0.00231335877121636,0.021233351556033,0.0122212244796209,0.00212804315660036,0.0223510074571499,75,2,"Transport accidents"
"109",0.0123598773856072,0.000360488554118233,0.0247545208153817,0.011009549259421,-0.00138066691409389,0.0238362487805742,85,2,"Transport accidents"
"110",0.0144090138586918,0.00222797487841073,0.0278304003813043,0.0121842481978851,-0.000483467931608837,0.0257100922459916,85,2,"Transport accidents"
"111",0.0143406879695156,0.00130837090943678,0.0288013249326199,0.0122611507863318,-0.00121972308419497,0.0268763612564273,85,2,"Transport accidents"
"112",0.0117603517566665,-0.0027728669111539,0.0265611047648839,0.00951626918566197,-0.00548064918929688,0.0246073068684241,85,2,"Transport accidents"
"113",0.00945043126624669,-0.00623983639527445,0.0242978464255297,0.00707941737125541,-0.00890160070794351,0.0222753039569585,85,2,"Transport accidents"
"114",0.00730266521453263,-0.0102772440742409,0.0226665160429826,0.00501680652640996,-0.0125887124529458,0.0207893930400607,85,2,"Transport accidents"
"115",0.00897653433555011,-0.00765318342590083,0.0250397586743527,0.00636667539725352,-0.0105581696015327,0.0226802980426579,85,2,"Transport accidents"
"116",0.00907449967035242,-0.0074600250909069,0.0253123040254294,0.00640217173736891,-0.010510498409148,0.0228653609863595,85,2,"Transport accidents"
"117",0.00699220827747736,-0.0102599106257687,0.0223932409126731,0.00463202839049934,-0.0127847644867819,0.0204386336929731,85,2,"Transport accidents"
"118",0.00526154885855644,-0.0120629036908961,0.01969861007831,0.003224180973897,-0.0142707727597302,0.0180924963893354,85,2,"Transport accidents"
"119",0.00757430560840101,-0.00675978342225696,0.0205330364105734,0.00626007274652933,-0.00799924266888007,0.019625842531813,85,2,"Transport accidents"
"120",0.0114515722160148,-0.000343432171551236,0.0235870091382556,0.0104507089157289,-0.00165534062787936,0.0230879796753538,85,2,"Transport accidents"
