"","cprov","nprov","year","month","pop","assault","drowning_submersion_suffocation","falls","suicide","transport","total","tmean","anomaly"
"360",2,"Albacete",2008,12,397616,0,3,1,3,3,10,5.48,-0.95
"361",2,"Albacete",2009,1,397880,0,0,2,2,4,8,4.83,-0.99
"362",2,"Albacete",2009,2,398008,0,0,2,3,2,7,6.97,0.15
"363",2,"Albacete",2009,3,398135,0,2,1,3,3,9,10.5,0.75
"364",2,"Albacete",2009,4,398263,0,1,0,2,1,4,11.34,-1.26
"365",2,"Albacete",2009,5,398391,0,1,2,2,6,11,18.06,1.38
"366",2,"Albacete",2009,6,398518,0,3,2,4,0,9,23.09,0.99
"367",2,"Albacete",2009,7,398646,0,4,0,4,1,9,26.31,0.95
"368",2,"Albacete",2009,8,398780,0,4,4,2,7,17,25.83,0.74
"369",2,"Albacete",2009,9,398913,0,0,1,3,4,8,19.87,-0.68
"370",2,"Albacete",2009,10,399047,0,1,1,4,1,7,17.28,1.5
"371",2,"Albacete",2009,11,399181,0,0,2,2,5,9,11.73,2.46
"372",2,"Albacete",2009,12,399314,0,2,0,1,7,10,6.5,0.07
"373",2,"Albacete",2010,1,399448,0,0,2,2,3,7,5.22,-0.6
"374",2,"Albacete",2010,2,399534,0,0,1,2,0,3,6.6,-0.22
"375",2,"Albacete",2010,3,399621,1,2,4,3,3,13,8.55,-1.21
"376",2,"Albacete",2010,4,399707,0,0,4,1,2,7,13.15,0.55
"377",2,"Albacete",2010,5,399793,0,0,3,5,2,10,15.13,-1.55
"378",2,"Albacete",2010,6,399880,0,1,3,4,3,11,20.22,-1.88
"379",2,"Albacete",2010,7,399966,0,3,2,4,3,12,26.5,1.15
"380",2,"Albacete",2010,8,400113,0,1,2,4,3,10,25.3,0.2
"381",2,"Albacete",2010,9,400260,0,0,0,0,2,2,20.26,-0.29
"382",2,"Albacete",2010,10,400408,1,4,1,1,1,8,14.21,-1.56
"383",2,"Albacete",2010,11,400555,0,0,0,4,0,4,8.22,-1.04
"384",2,"Albacete",2010,12,400702,0,1,3,2,2,8,6.32,-0.1
"385",2,"Albacete",2011,1,400849,0,2,3,2,1,8,6.18,0.36
"386",2,"Albacete",2011,2,400916,0,1,0,2,4,7,7.71,0.89
"387",2,"Albacete",2011,3,400983,0,1,4,0,1,6,8.99,-0.77
"388",2,"Albacete",2011,4,401050,0,1,0,2,2,5,15.08,2.48
"389",2,"Albacete",2011,5,401118,0,1,3,2,7,13,17.53,0.86
"390",2,"Albacete",2011,6,401185,0,5,7,1,0,13,22.02,-0.08
"391",2,"Albacete",2011,7,401252,0,0,2,2,0,4,24.57,-0.78
"392",2,"Albacete",2011,8,401309,0,2,2,2,7,13,25.54,0.45
"393",2,"Albacete",2011,9,401365,0,3,1,5,3,12,21.65,1.1
"394",2,"Albacete",2011,10,401422,0,3,1,3,1,8,16.62,0.85
"395",2,"Albacete",2011,11,401479,0,1,3,7,1,12,10.63,1.37
"396",2,"Albacete",2011,12,401535,0,3,4,1,0,8,6.8,0.38
"397",2,"Albacete",2012,1,401592,1,2,1,4,1,9,6.45,0.63
"398",2,"Albacete",2012,2,401398,0,4,6,5,0,15,4.1,-2.72
"399",2,"Albacete",2012,3,401204,0,0,2,5,1,8,9.55,-0.21
"400",2,"Albacete",2012,4,401010,0,1,4,3,0,8,11.47,-1.12
"401",2,"Albacete",2012,5,400816,0,2,4,2,2,10,18.29,1.62
"402",2,"Albacete",2012,6,400622,0,0,4,3,3,10,23.82,1.73
"403",2,"Albacete",2012,7,400428,0,0,2,4,3,9,25.15,-0.2
"404",2,"Albacete",2012,8,400275,0,0,8,4,1,13,26.72,1.63
"405",2,"Albacete",2012,9,400122,0,1,3,3,1,8,20.17,-0.38
"406",2,"Albacete",2012,10,399970,3,3,4,3,2,15,15.17,-0.61
"407",2,"Albacete",2012,11,399817,0,0,9,3,1,13,10.16,0.9
"408",2,"Albacete",2012,12,399664,0,4,6,1,2,13,6.66,0.23
"409",2,"Albacete",2013,1,399511,1,2,7,6,3,19,6.36,0.54
"410",2,"Albacete",2013,2,399212,0,0,5,2,2,9,5.83,-0.99
"411",2,"Albacete",2013,3,398913,2,1,3,3,3,12,9.11,-0.65
"412",2,"Albacete",2013,4,398614,0,0,6,2,2,10,11.89,-0.7
"413",2,"Albacete",2013,5,398316,0,1,8,3,2,14,14.32,-2.35
"414",2,"Albacete",2013,6,398017,0,3,7,6,0,16,20.03,-2.07
"415",2,"Albacete",2013,7,397718,0,2,3,4,1,10,25.13,-0.22
"416",2,"Albacete",2013,8,397546,0,3,4,1,1,9,24.94,-0.15
"417",2,"Albacete",2013,9,397373,0,0,6,4,3,13,21.02,0.47
"418",2,"Albacete",2013,10,397200,0,0,3,3,2,8,17.26,1.49
"419",2,"Albacete",2013,11,397028,0,0,5,1,2,8,8.23,-1.03
"420",2,"Albacete",2013,12,396856,0,4,5,0,1,10,6.26,-0.17
"421",2,"Albacete",2014,1,396683,0,2,7,1,2,12,7.29,1.47
"422",2,"Albacete",2014,2,396514,0,1,4,3,1,9,7.35,0.53
"423",2,"Albacete",2014,3,396344,0,0,9,2,3,14,10.07,0.31
"424",2,"Albacete",2014,4,396175,0,1,0,2,0,3,15.5,2.91
"425",2,"Albacete",2014,5,396006,0,0,8,4,1,13,17.24,0.57
"426",2,"Albacete",2014,6,395836,0,0,4,3,3,10,21.47,-0.62
"427",2,"Albacete",2014,7,395667,1,2,4,3,3,13,24.35,-1
"428",2,"Albacete",2014,8,395544,0,2,4,4,1,11,25.27,0.17
"429",2,"Albacete",2014,9,395421,0,0,6,2,4,12,21.66,1.11
"430",2,"Albacete",2014,10,395298,0,1,4,3,1,9,17.91,2.13
"431",2,"Albacete",2014,11,395174,1,0,1,2,1,5,11.04,1.77
"432",2,"Albacete",2014,12,395051,1,1,6,5,1,14,6.36,-0.07
"433",2,"Albacete",2015,1,394928,0,0,6,2,3,11,5.91,0.1
"434",2,"Albacete",2015,2,394717,0,3,2,5,1,11,5.74,-1.08
"435",2,"Albacete",2015,3,394506,0,0,3,4,0,7,10.7,0.95
"436",2,"Albacete",2015,4,394296,0,2,6,4,3,15,13.48,0.88
"437",2,"Albacete",2015,5,394085,0,0,4,2,0,6,19.23,2.56
"438",2,"Albacete",2015,6,393874,0,0,4,4,4,12,22.13,0.04
"439",2,"Albacete",2015,7,393663,1,1,6,5,1,14,28.25,2.9
"440",2,"Albacete",2015,8,393546,0,0,8,6,1,15,25.24,0.14
"441",2,"Albacete",2015,9,393428,0,3,5,1,6,15,19.57,-0.98
"442",2,"Albacete",2015,10,393311,0,2,5,7,1,15,15.74,-0.04
"443",2,"Albacete",2015,11,393194,0,1,3,2,1,7,11.11,1.84
"444",2,"Albacete",2015,12,393076,0,1,9,3,0,13,9.36,2.94
"445",2,"Albacete",2016,1,392959,0,2,5,3,3,13,8.32,2.5
"446",2,"Albacete",2016,2,392805,0,0,8,0,1,9,8,1.19
"447",2,"Albacete",2016,3,392651,1,0,6,3,1,11,8.7,-1.06
"448",2,"Albacete",2016,4,392497,0,0,4,2,0,6,12.3,-0.29
"449",2,"Albacete",2016,5,392343,0,1,2,1,3,7,15.61,-1.06
"450",2,"Albacete",2016,6,392189,0,1,5,1,4,11,22.3,0.21
"451",2,"Albacete",2016,7,392035,0,0,4,2,0,6,26.29,0.93
"452",2,"Albacete",2016,8,391958,0,2,7,2,1,12,25.22,0.13
"453",2,"Albacete",2016,9,391882,0,1,5,1,3,10,21.77,1.22
"454",2,"Albacete",2016,10,391805,0,1,6,2,3,12,17.22,1.45
"455",2,"Albacete",2016,11,391728,0,0,11,0,0,11,9.74,0.48
"456",2,"Albacete",2016,12,391652,0,1,4,4,2,11,7.58,1.15
"457",2,"Albacete",2017,1,391575,0,3,4,2,1,10,5.03,-0.79
"458",2,"Albacete",2017,2,391363,1,0,3,2,1,7,8.88,2.06
"459",2,"Albacete",2017,3,391151,0,0,3,2,0,5,10.8,1.05
"460",2,"Albacete",2017,4,390940,0,2,6,1,0,9,13.72,1.12
"461",2,"Albacete",2017,5,390728,1,2,2,3,1,9,18.41,1.74
"462",2,"Albacete",2017,6,390516,0,2,4,1,0,7,24.56,2.46
"463",2,"Albacete",2017,7,390304,0,2,3,1,3,9,25.98,0.63
"464",2,"Albacete",2017,8,390310,0,1,2,6,2,11,25.78,0.69
"465",2,"Albacete",2017,9,390315,0,1,4,4,1,10,20.96,0.41
"466",2,"Albacete",2017,10,390320,0,1,4,2,1,8,17.79,2.02
"467",2,"Albacete",2017,11,390326,0,1,6,2,2,11,10.04,0.77
"468",2,"Albacete",2017,12,390332,0,1,9,0,1,11,5.95,-0.47
"469",2,"Albacete",2018,1,390337,0,3,5,2,0,10,6.88,1.07
"470",2,"Albacete",2018,2,390168,1,1,4,0,0,6,5.28,-1.54
"471",2,"Albacete",2018,3,389999,0,0,0,2,0,2,8.72,-1.04
"472",2,"Albacete",2018,4,389830,0,0,4,2,2,8,12.44,-0.15
"473",2,"Albacete",2018,5,389662,0,0,6,4,2,12,15.77,-0.9
"474",2,"Albacete",2018,6,389493,1,1,4,0,1,7,20.99,-1.1
"475",2,"Albacete",2018,7,389324,0,1,4,3,0,8,25.27,-0.08
"476",2,"Albacete",2018,8,389358,1,3,5,3,3,15,26.18,1.08
"477",2,"Albacete",2018,9,389392,0,1,1,0,2,4,22.24,1.69
"478",2,"Albacete",2018,10,389426,0,0,5,5,1,11,14.71,-1.06
"479",2,"Albacete",2018,11,389460,0,4,5,1,0,10,9.85,0.59
"480",2,"Albacete",2018,12,389494,0,3,4,3,1,11,7.63,1.2
"481",3,"Alicante",1999,1,1414893,1,0,3,8,22,34,9.76,-0.18
"482",3,"Alicante",1999,2,1416084,2,2,3,5,15,27,9.68,-0.66
"483",3,"Alicante",1999,3,1417275,2,3,2,9,13,29,12.16,-0.48
"484",3,"Alicante",1999,4,1418466,1,2,6,21,14,44,15.31,0.39
"485",3,"Alicante",1999,5,1419657,2,5,2,14,23,46,19.46,1.29
"486",3,"Alicante",1999,6,1420848,0,3,7,6,12,28,22.08,-0.35
"487",3,"Alicante",1999,7,1422039,0,2,4,12,35,53,24.66,-0.48
"488",3,"Alicante",1999,8,1423442,3,4,4,16,15,42,25.98,0.58
"489",3,"Alicante",1999,9,1424844,1,4,2,9,20,36,22.48,0.13
"490",3,"Alicante",1999,10,1426246,2,1,4,15,18,40,18.29,-0.35
"491",3,"Alicante",1999,11,1427649,1,2,6,11,20,40,11.28,-1.94
"492",3,"Alicante",1999,12,1429052,0,1,1,6,25,33,10.17,-0.39
"493",3,"Alicante",2000,1,1430454,1,0,5,13,23,42,7.38,-2.56
"494",3,"Alicante",2000,2,1431758,0,0,3,6,17,26,12.23,1.88
"495",3,"Alicante",2000,3,1433061,3,3,2,8,27,43,12.54,-0.1
"496",3,"Alicante",2000,4,1434364,2,0,0,7,24,33,14.71,-0.21
"497",3,"Alicante",2000,5,1435668,3,0,4,7,14,28,18.91,0.73
"498",3,"Alicante",2000,6,1436972,2,3,4,8,17,34,21.73,-0.7
"499",3,"Alicante",2000,7,1438275,1,3,2,13,20,39,24.34,-0.8
"500",3,"Alicante",2000,8,1439766,0,7,3,14,19,43,24.67,-0.73
"501",3,"Alicante",2000,9,1441257,2,3,2,9,20,36,21.95,-0.4
"502",3,"Alicante",2000,10,1442748,2,4,4,11,11,32,17.16,-1.49
"503",3,"Alicante",2000,11,1444240,4,2,4,9,10,29,12.5,-0.72
"504",3,"Alicante",2000,12,1445731,4,2,3,7,14,30,10.93,0.38
"505",3,"Alicante",2001,1,1447222,1,1,4,11,13,30,10.81,0.87
"506",3,"Alicante",2001,2,1448630,0,4,2,15,16,37,10.64,0.3
"507",3,"Alicante",2001,3,1450038,2,1,2,15,19,39,15.77,3.14
"508",3,"Alicante",2001,4,1451446,0,1,3,5,17,26,15.08,0.15
"509",3,"Alicante",2001,5,1452854,0,1,5,13,18,37,17.66,-0.52
"510",3,"Alicante",2001,6,1454262,0,5,4,10,15,34,22.87,0.44
"511",3,"Alicante",2001,7,1455670,1,5,1,10,23,40,24.53,-0.61
"512",3,"Alicante",2001,8,1459442,3,6,2,15,22,48,25.55,0.14
"513",3,"Alicante",2001,9,1463213,2,4,4,5,18,33,21.99,-0.36
"514",3,"Alicante",2001,10,1466984,0,2,2,7,18,29,19.51,0.86
"515",3,"Alicante",2001,11,1470756,0,3,2,4,11,20,11.41,-1.81
"516",3,"Alicante",2001,12,1474528,1,1,3,9,16,30,8.89,-1.66
"517",3,"Alicante",2002,1,1478299,3,1,6,5,14,29,10.04,0.1
"518",3,"Alicante",2002,2,1483535,4,2,3,5,15,29,11.13,0.79
"519",3,"Alicante",2002,3,1488771,1,0,6,7,19,33,12.9,0.26
"520",3,"Alicante",2002,4,1494008,5,5,3,10,16,39,14.01,-0.91
"521",3,"Alicante",2002,5,1499244,2,6,3,11,10,32,16.95,-1.22
"522",3,"Alicante",2002,6,1504480,3,3,1,12,21,40,22.31,-0.11
"523",3,"Alicante",2002,7,1509716,4,5,4,9,11,33,24,-1.14
"524",3,"Alicante",2002,8,1515150,4,5,5,8,24,46,23.73,-1.67
"525",3,"Alicante",2002,9,1520584,2,3,4,11,19,39,22.08,-0.27
"526",3,"Alicante",2002,10,1526018,2,2,3,6,15,28,18.17,-0.48
"527",3,"Alicante",2002,11,1531451,1,1,4,12,20,38,14.14,0.93
"528",3,"Alicante",2002,12,1536885,3,1,1,8,22,35,12.16,1.61
"529",3,"Alicante",2003,1,1542319,1,3,6,13,19,42,9.63,-0.31
"530",3,"Alicante",2003,2,1547339,2,2,3,4,13,24,9.44,-0.9
"531",3,"Alicante",2003,3,1552359,0,3,4,14,18,39,12.48,-0.16
"532",3,"Alicante",2003,4,1557378,3,2,2,11,14,32,14.33,-0.59
"533",3,"Alicante",2003,5,1562398,1,7,5,11,16,40,17.78,-0.4
"534",3,"Alicante",2003,6,1567418,2,9,6,9,13,39,24.09,1.67
"535",3,"Alicante",2003,7,1572438,2,10,7,16,22,57,26.09,0.95
"536",3,"Alicante",2003,8,1577394,7,9,2,19,23,60,26.39,0.99
"537",3,"Alicante",2003,9,1582350,0,7,5,4,22,38,22.53,0.18
"538",3,"Alicante",2003,10,1587306,1,3,6,7,18,35,17.66,-0.99
"539",3,"Alicante",2003,11,1592262,0,1,7,13,19,40,14,0.79
"540",3,"Alicante",2003,12,1597218,2,6,2,8,14,32,10.46,-0.09
"541",3,"Alicante",2004,1,1602174,0,5,3,19,16,43,11.48,1.54
"542",3,"Alicante",2004,2,1606640,1,2,5,14,17,39,9.88,-0.46
"543",3,"Alicante",2004,3,1611105,0,1,10,10,13,34,11.6,-1.04
"544",3,"Alicante",2004,4,1615570,3,6,2,4,13,28,13.2,-1.72
"545",3,"Alicante",2004,5,1620036,1,1,4,9,15,30,15.86,-2.31
"546",3,"Alicante",2004,6,1624502,2,7,7,9,21,46,22.47,0.04
"547",3,"Alicante",2004,7,1628967,2,9,2,10,15,38,24.24,-0.9
"548",3,"Alicante",2004,8,1634416,0,13,4,7,17,41,25.82,0.42
"549",3,"Alicante",2004,9,1639864,2,7,3,10,16,38,23.11,0.76
"550",3,"Alicante",2004,10,1645313,1,3,0,11,24,39,19.12,0.48
"551",3,"Alicante",2004,11,1650762,3,3,4,8,17,35,12.51,-0.71
"552",3,"Alicante",2004,12,1656210,5,4,4,7,12,32,10.11,-0.44
"553",3,"Alicante",2005,1,1661659,1,3,8,10,15,37,7.89,-2.05
"554",3,"Alicante",2005,2,1666209,3,11,8,8,15,45,7.48,-2.86
"555",3,"Alicante",2005,3,1670759,1,7,2,8,14,32,11.54,-1.1
"556",3,"Alicante",2005,4,1675308,3,7,2,9,21,42,14.72,-0.21
"557",3,"Alicante",2005,5,1679858,0,10,4,15,17,46,18.65,0.47
"558",3,"Alicante",2005,6,1684408,1,8,2,18,20,49,22.97,0.54
"559",3,"Alicante",2005,7,1688958,4,7,2,8,20,41,25.05,-0.09
"560",3,"Alicante",2005,8,1693121,3,12,7,15,21,58,24.06,-1.35
"561",3,"Alicante",2005,9,1697284,2,4,3,15,13,37,21.04,-1.31
"562",3,"Alicante",2005,10,1701446,1,7,4,10,19,41,18.23,-0.41
"563",3,"Alicante",2005,11,1705609,2,2,3,12,15,34,11.87,-1.34
"564",3,"Alicante",2005,12,1709772,1,4,2,15,25,47,9.3,-1.25
"565",3,"Alicante",2006,1,1713935,2,5,6,12,15,40,8.23,-1.71
"566",3,"Alicante",2006,2,1718145,0,5,3,11,14,33,9.78,-0.56
"567",3,"Alicante",2006,3,1722355,1,5,6,12,12,36,14.23,1.59
"568",3,"Alicante",2006,4,1726565,1,3,5,9,16,34,16.42,1.5
"569",3,"Alicante",2006,5,1730775,2,3,6,10,15,36,19.29,1.12
"570",3,"Alicante",2006,6,1734985,2,3,5,13,25,48,22.18,-0.25
"571",3,"Alicante",2006,7,1739195,3,5,3,13,19,43,26.16,1.02
"572",3,"Alicante",2006,8,1743716,0,8,4,11,13,36,24.93,-0.47
"573",3,"Alicante",2006,9,1748237,3,6,4,10,14,37,22.99,0.63
"574",3,"Alicante",2006,10,1752758,2,5,2,3,9,21,20.3,1.66
"575",3,"Alicante",2006,11,1757278,1,3,2,7,14,27,15.36,2.15
"576",3,"Alicante",2006,12,1761799,2,3,5,8,11,29,10.84,0.29
"577",3,"Alicante",2007,1,1766320,0,2,2,13,11,28,10.32,0.37
"578",3,"Alicante",2007,2,1770829,1,3,4,12,10,30,12.92,2.58
"579",3,"Alicante",2007,3,1775339,4,4,7,16,8,39,12.75,0.11
"580",3,"Alicante",2007,4,1779848,2,5,6,11,11,35,14.34,-0.58
"581",3,"Alicante",2007,5,1784357,1,6,8,14,14,43,19.33,1.15
"582",3,"Alicante",2007,6,1788867,3,7,8,13,13,44,22.24,-0.19
"583",3,"Alicante",2007,7,1793376,2,3,2,9,14,30,24.53,-0.6
"584",3,"Alicante",2007,8,1797400,3,7,7,19,18,54,24.97,-0.43
"585",3,"Alicante",2007,9,1801423,2,4,8,18,22,54,21.41,-0.94
"586",3,"Alicante",2007,10,1805447,2,7,7,9,14,39,17.24,-1.4
"587",3,"Alicante",2007,11,1809471,2,3,1,9,9,24,11.98,-1.23
"588",3,"Alicante",2007,12,1813494,0,8,2,10,11,31,10.56,0
"589",3,"Alicante",2008,1,1817518,1,5,4,11,15,36,10.82,0.88
"590",3,"Alicante",2008,2,1819346,0,5,6,14,11,36,11.08,0.74
"591",3,"Alicante",2008,3,1821174,3,4,3,5,7,22,13.36,0.72
"592",3,"Alicante",2008,4,1823002,3,7,3,9,9,31,15.38,0.46
"593",3,"Alicante",2008,5,1824831,1,3,7,10,9,30,17.33,-0.84
"594",3,"Alicante",2008,6,1826659,3,5,5,9,5,27,21.2,-1.23
"595",3,"Alicante",2008,7,1828487,2,5,5,18,11,41,24.66,-0.48
"596",3,"Alicante",2008,8,1829761,2,10,4,11,9,36,25.25,-0.15
"597",3,"Alicante",2008,9,1831036,3,8,4,11,5,31,22.05,-0.31
"598",3,"Alicante",2008,10,1832310,0,6,4,10,16,36,17.69,-0.95
"599",3,"Alicante",2008,11,1833584,2,8,4,13,18,45,11.35,-1.87
"600",3,"Alicante",2008,12,1834859,0,9,4,8,15,36,9.12,-1.43
"601",3,"Alicante",2009,1,1836133,1,4,7,10,4,26,9.33,-0.61
"602",3,"Alicante",2009,2,1836390,0,3,3,13,12,31,9.85,-0.49
"603",3,"Alicante",2009,3,1836646,2,5,3,9,4,23,12.02,-0.62
"604",3,"Alicante",2009,4,1836903,1,6,5,7,8,27,13.85,-1.07
"605",3,"Alicante",2009,5,1837160,3,3,4,11,5,26,18.55,0.38
"606",3,"Alicante",2009,6,1837416,2,8,6,14,10,40,23.18,0.75
"607",3,"Alicante",2009,7,1837673,2,9,6,12,11,40,25.81,0.67
"608",3,"Alicante",2009,8,1838075,2,10,4,17,7,40,25.39,-0.01
"609",3,"Alicante",2009,9,1838477,1,4,3,16,5,29,21.24,-1.11
"610",3,"Alicante",2009,10,1838879,2,3,6,15,7,33,19.36,0.72
"611",3,"Alicante",2009,11,1839281,1,5,6,12,8,32,15.3,2.08
"612",3,"Alicante",2009,12,1839683,1,1,5,7,9,23,10.59,0.03
"613",3,"Alicante",2010,1,1840085,1,9,12,14,6,42,9.05,-0.89
"614",3,"Alicante",2010,2,1840097,0,1,1,14,6,22,10,-0.34
"615",3,"Alicante",2010,3,1840110,0,4,10,10,3,27,10.95,-1.69
"616",3,"Alicante",2010,4,1840122,6,4,3,13,4,30,14.15,-0.77
"617",3,"Alicante",2010,5,1840134,0,4,7,27,9,47,16.91,-1.27
"618",3,"Alicante",2010,6,1840147,0,9,2,13,5,29,21.13,-1.3
"619",3,"Alicante",2010,7,1840159,2,14,5,9,5,35,25.45,0.31
"620",3,"Alicante",2010,8,1840872,0,5,6,7,4,22,25.38,-0.02
"621",3,"Alicante",2010,9,1841586,0,5,6,11,12,34,22.11,-0.25
"622",3,"Alicante",2010,10,1842299,2,5,3,12,9,31,17.16,-1.48
"623",3,"Alicante",2010,11,1843012,0,2,9,10,5,26,12.58,-0.64
"624",3,"Alicante",2010,12,1843726,2,4,4,7,5,22,9.25,-1.3
"625",3,"Alicante",2011,1,1844439,0,8,8,5,7,28,9.47,-0.47
"626",3,"Alicante",2011,2,1844964,4,10,6,14,4,38,10.85,0.51
"627",3,"Alicante",2011,3,1845489,0,5,6,10,5,26,11.68,-0.96
"628",3,"Alicante",2011,4,1846014,1,3,7,5,6,22,16.03,1.11
"629",3,"Alicante",2011,5,1846539,3,5,5,12,8,33,18.74,0.57
"630",3,"Alicante",2011,6,1847064,1,6,0,8,7,22,21.91,-0.52
"631",3,"Alicante",2011,7,1847589,2,13,4,11,3,33,24.85,-0.28
"632",3,"Alicante",2011,8,1848526,2,8,5,8,13,36,25.7,0.29
"633",3,"Alicante",2011,9,1849463,1,7,3,11,1,23,23.06,0.71
"634",3,"Alicante",2011,10,1850400,2,7,5,13,5,32,18.9,0.26
"635",3,"Alicante",2011,11,1851337,1,6,6,10,5,28,14.28,1.06
"636",3,"Alicante",2011,12,1852274,0,4,5,13,5,27,11.13,0.58
"637",3,"Alicante",2012,1,1853211,0,7,4,16,4,31,10.23,0.29
"638",3,"Alicante",2012,2,1853283,2,5,5,19,5,36,7.17,-3.17
"639",3,"Alicante",2012,3,1853354,1,6,8,13,4,32,11.62,-1.02
"640",3,"Alicante",2012,4,1853426,1,5,4,15,3,28,14.71,-0.22
"641",3,"Alicante",2012,5,1853498,3,4,6,14,4,31,19.13,0.95
"642",3,"Alicante",2012,6,1853569,3,3,3,13,8,30,24.04,1.61
"643",3,"Alicante",2012,7,1853641,1,12,5,12,6,36,24.96,-0.18
"644",3,"Alicante",2012,8,1853742,1,8,6,16,9,40,26.69,1.28
"645",3,"Alicante",2012,9,1853842,1,8,6,15,6,36,21.81,-0.54
"646",3,"Alicante",2012,10,1853943,0,2,2,1,6,11,18.17,-0.48
"647",3,"Alicante",2012,11,1854044,2,8,10,14,4,38,13.57,0.35
"648",3,"Alicante",2012,12,1854144,1,6,6,12,6,31,10.86,0.3
"649",3,"Alicante",2013,1,1854245,3,7,8,13,3,34,10.91,0.97
"650",3,"Alicante",2013,2,1853602,0,4,6,11,4,25,9.97,-0.37
"651",3,"Alicante",2013,3,1852960,0,4,4,15,8,31,12.95,0.31
"652",3,"Alicante",2013,4,1852317,1,7,9,13,6,36,14.26,-0.67
"653",3,"Alicante",2013,5,1851674,1,5,6,12,1,25,16.59,-1.58
"654",3,"Alicante",2013,6,1851032,3,6,5,18,3,35,20.56,-1.87
"655",3,"Alicante",2013,7,1850389,0,3,3,13,8,27,24.68,-0.46
"656",3,"Alicante",2013,8,1850428,1,10,4,13,7,35,24.78,-0.62
"657",3,"Alicante",2013,9,1850468,0,5,8,18,7,38,22.65,0.29
"658",3,"Alicante",2013,10,1850507,2,8,3,15,5,33,20.52,1.87
"659",3,"Alicante",2013,11,1850546,0,7,5,7,4,23,12.94,-0.28
"660",3,"Alicante",2013,12,1850586,0,8,5,14,4,31,10.11,-0.44
"661",3,"Alicante",2014,1,1850625,2,5,1,14,6,28,11.39,1.45
"662",3,"Alicante",2014,2,1850270,1,4,6,13,5,29,11.55,1.21
"663",3,"Alicante",2014,3,1849916,0,8,6,14,2,30,12.78,0.15
"664",3,"Alicante",2014,4,1849561,0,10,3,12,8,33,17.39,2.47
"665",3,"Alicante",2014,5,1849206,2,5,3,13,3,26,17.92,-0.25
"666",3,"Alicante",2014,6,1848852,0,8,6,12,4,30,22.34,-0.09
"667",3,"Alicante",2014,7,1848497,2,15,0,18,4,39,24.65,-0.48
"668",3,"Alicante",2014,8,1847443,2,11,2,17,4,36,25.59,0.19
"669",3,"Alicante",2014,9,1846389,1,11,6,13,8,39,23.87,1.52
"670",3,"Alicante",2014,10,1845335,1,9,9,6,5,30,20.09,1.44
"671",3,"Alicante",2014,11,1844281,0,6,6,13,4,29,14.53,1.31
"672",3,"Alicante",2014,12,1843227,1,9,2,13,9,34,10.17,-0.38
"673",3,"Alicante",2015,1,1842173,4,15,6,9,2,36,9.76,-0.19
"674",3,"Alicante",2015,2,1841807,1,12,10,11,3,37,9.83,-0.51
"675",3,"Alicante",2015,3,1841441,6,4,1,16,7,34,12.92,0.28
"676",3,"Alicante",2015,4,1841074,0,5,6,12,10,33,15.26,0.34
"677",3,"Alicante",2015,5,1840708,2,9,7,11,8,37,19.9,1.72
"678",3,"Alicante",2015,6,1840342,2,4,1,14,1,22,22.67,0.24
"679",3,"Alicante",2015,7,1839976,0,7,8,15,8,38,27.38,2.24
"680",3,"Alicante",2015,8,1840388,0,15,6,6,8,35,26.28,0.87
"681",3,"Alicante",2015,9,1840799,1,9,4,9,3,26,21.65,-0.71
"682",3,"Alicante",2015,10,1841211,1,6,10,13,5,35,18.6,-0.05
"683",3,"Alicante",2015,11,1841623,3,7,6,9,10,35,14.29,1.07
"684",3,"Alicante",2015,12,1842034,2,4,8,13,10,37,12.43,1.88
"685",3,"Alicante",2016,1,1842446,3,8,8,10,4,33,11.94,2
"686",3,"Alicante",2016,2,1842035,3,4,5,14,7,33,12.25,1.91
"687",3,"Alicante",2016,3,1841624,0,6,4,15,2,27,12.29,-0.34
"688",3,"Alicante",2016,4,1841214,2,9,6,7,5,29,15.17,0.25
"689",3,"Alicante",2016,5,1840803,0,6,2,8,6,22,17.6,-0.57
"690",3,"Alicante",2016,6,1840392,3,13,3,17,1,37,22.4,-0.03
"691",3,"Alicante",2016,7,1839981,1,13,6,16,11,47,25.34,0.21
"692",3,"Alicante",2016,8,1840412,1,13,6,15,8,43,24.96,-0.44
"693",3,"Alicante",2016,9,1840844,1,12,5,11,6,35,23.18,0.82
"694",3,"Alicante",2016,10,1841276,1,2,7,14,10,34,19.74,1.1
"695",3,"Alicante",2016,11,1841707,0,4,3,6,9,22,13.9,0.68
"696",3,"Alicante",2016,12,1842138,1,15,10,9,4,39,11.79,1.24
"697",3,"Alicante",2017,1,1842570,0,15,3,7,4,29,9.23,-0.71
"698",3,"Alicante",2017,2,1841965,2,14,3,18,3,40,12.15,1.81
"699",3,"Alicante",2017,3,1841360,2,8,3,12,5,30,13.64,1
"700",3,"Alicante",2017,4,1840755,0,5,3,8,2,18,14.92,0
"701",3,"Alicante",2017,5,1840150,0,14,6,15,5,40,19.23,1.06
"702",3,"Alicante",2017,6,1839545,1,17,4,22,11,55,24.03,1.6
"703",3,"Alicante",2017,7,1838940,0,15,5,14,6,40,25.49,0.35
"704",3,"Alicante",2017,8,1840028,1,18,3,15,4,41,25.62,0.22
"705",3,"Alicante",2017,9,1841117,1,13,2,20,10,46,22.24,-0.11
"706",3,"Alicante",2017,10,1842206,1,6,5,18,15,45,19.37,0.72
