"cause","sex","age","year","deaths"
"External",2,15,2016,4941
"External",2,25,1980,6104
"External",2,25,1981,6248
"External",2,25,1982,5936
"External",2,25,1983,5887
"External",2,25,1984,5874
"External",2,25,1985,5878
"External",2,25,1986,6298
"External",2,25,1987,6504
"External",2,25,1988,6659
"External",2,25,1989,6602
"External",2,25,1990,6369
"External",2,25,1991,6110
"External",2,25,1992,5809
"External",2,25,1993,6029
"External",2,25,1994,5726
"External",2,25,1995,5689
"External",2,25,1996,5456
"External",2,25,1997,5175
"External",2,25,1998,5027
"External",2,25,1999,4541
"External",2,25,2000,4300
"External",2,25,2001,4395
"External",2,25,2002,4551
"External",2,25,2003,4481
"External",2,25,2004,4619
"External",2,25,2005,4707
"External",2,25,2006,4771
"External",2,25,2007,4951
"External",2,25,2008,4751
"External",2,25,2009,4852
"External",2,25,2010,5059
"External",2,25,2011,5406
"External",2,25,2012,5352
"External",2,25,2013,5428
"External",2,25,2014,5573
"External",2,25,2015,6152
"External",2,25,2016,6863
"External",2,35,1980,4172
"External",2,35,1981,4152
"External",2,35,1982,4147
"External",2,35,1983,4102
"External",2,35,1984,4293
"External",2,35,1985,4413
"External",2,35,1986,4582
"External",2,35,1987,4750
"External",2,35,1988,4864
"External",2,35,1989,5084
"External",2,35,1990,5015
"External",2,35,1991,5216
"External",2,35,1992,5299
"External",2,35,1993,5682
"External",2,35,1994,5888
"External",2,35,1995,6093
"External",2,35,1996,6349
"External",2,35,1997,6467
"External",2,35,1998,6910
"External",2,35,1999,6172
"External",2,35,2000,6133
"External",2,35,2001,6515
"External",2,35,2002,6742
"External",2,35,2003,6633
"External",2,35,2004,6577
"External",2,35,2005,6579
"External",2,35,2006,6715
"External",2,35,2007,6566
"External",2,35,2008,6276
"External",2,35,2009,5955
"External",2,35,2010,6059
"External",2,35,2011,6186
"External",2,35,2012,5960
"External",2,35,2013,6019
"External",2,35,2014,6200
"External",2,35,2015,6373
"External",2,35,2016,6831
"External",2,45,1980,3938
"External",2,45,1981,3879
"External",2,45,1982,3601
"External",2,45,1983,3432
"External",2,45,1984,3470
"External",2,45,1985,3352
"External",2,45,1986,3295
"External",2,45,1987,3370
"External",2,45,1988,3402
"External",2,45,1989,3393
"External",2,45,1990,3391
"External",2,45,1991,3509
"External",2,45,1992,3576
"External",2,45,1993,3714
"External",2,45,1994,3984
"External",2,45,1995,4058
"External",2,45,1996,4457
"External",2,45,1997,4697
"External",2,45,1998,4844
"External",2,45,1999,4677
"External",2,45,2000,4953
"External",2,45,2001,5454
"External",2,45,2002,6032
"External",2,45,2003,6443
"External",2,45,2004,6897
"External",2,45,2005,7026
"External",2,45,2006,7444
"External",2,45,2007,7927
"External",2,45,2008,8078
"External",2,45,2009,8156
"External",2,45,2010,8082
"External",2,45,2011,8530
"External",2,45,2012,8455
"External",2,45,2013,8198
"External",2,45,2014,8303
"External",2,45,2015,8415
"External",2,45,2016,8521
"External",2,55,1980,4035
"External",2,55,1981,4119
"External",2,55,1982,3870
"External",2,55,1983,3744
"External",2,55,1984,3823
"External",2,55,1985,3718
"External",2,55,1986,3715
"External",2,55,1987,3659
"External",2,55,1988,3545
"External",2,55,1989,3380
"External",2,55,1990,3390
"External",2,55,1991,3071
"External",2,55,1992,2943
"External",2,55,1993,3010
"External",2,55,1994,2904
"External",2,55,1995,2978
"External",2,55,1996,3071
"External",2,55,1997,3192
"External",2,55,1998,3261
"External",2,55,1999,3197
"External",2,55,2000,3379
"External",2,55,2001,3523
"External",2,55,2002,3690
"External",2,55,2003,4009
"External",2,55,2004,4281
"External",2,55,2005,4518
"External",2,55,2006,4938
"External",2,55,2007,5199
"External",2,55,2008,5262
"External",2,55,2009,5419
"External",2,55,2010,5949
"External",2,55,2011,6147
"External",2,55,2012,6544
"External",2,55,2013,7017
"External",2,55,2014,7344
"External",2,55,2015,7606
"External",2,55,2016,8135
"External",2,65,1980,4110
"External",2,65,1981,4081
"External",2,65,1982,4022
"External",2,65,1983,4120
"External",2,65,1984,4121
"External",2,65,1985,4409
"External",2,65,1986,4372
"External",2,65,1987,4394
"External",2,65,1988,4486
"External",2,65,1989,4353
"External",2,65,1990,4197
"External",2,65,1991,4080
"External",2,65,1992,4064
"External",2,65,1993,4134
"External",2,65,1994,4118
"External",2,65,1995,4174
"External",2,65,1996,4147
"External",2,65,1997,4041
"External",2,65,1998,4224
"External",2,65,1999,4053
"External",2,65,2000,3884
"External",2,65,2001,3925
"External",2,65,2002,3876
"External",2,65,2003,3951
"External",2,65,2004,3895
"External",2,65,2005,4035
"External",2,65,2006,3978
"External",2,65,2007,3908
"External",2,65,2008,4137
"External",2,65,2009,4244
"External",2,65,2010,4327
"External",2,65,2011,4620
"External",2,65,2012,4885
"External",2,65,2013,5000
"External",2,65,2014,5494
"External",2,65,2015,5684
"External",2,65,2016,6196
"External",2,75,1980,4785
"External",2,75,1981,4646
"External",2,75,1982,4602
"External",2,75,1983,4797
"External",2,75,1984,4995
"External",2,75,1985,5101
"External",2,75,1986,5279
"External",2,75,1987,5401
"External",2,75,1988,5525
"External",2,75,1989,5540
"External",2,75,1990,5594
"External",2,75,1991,5545
"External",2,75,1992,5502
"External",2,75,1993,5725
"External",2,75,1994,5783
"External",2,75,1995,5785
"External",2,75,1996,6158
"External",2,75,1997,6331
"External",2,75,1998,6615
"External",2,75,1999,6691
"External",2,75,2000,6469
"External",2,75,2001,6934
"External",2,75,2002,7070
"External",2,75,2003,7116
"External",2,75,2004,7241
"External",2,75,2005,7355
"External",2,75,2006,7272
"External",2,75,2007,7205
"External",2,75,2008,7191
"External",2,75,2009,6900
"External",2,75,2010,7206
"External",2,75,2011,7183
"External",2,75,2012,7435
"External",2,75,2013,7362
"External",2,75,2014,7409
"External",2,75,2015,7756
"External",2,75,2016,7873
"External",2,85,1980,3989
"External",2,85,1981,3956
"External",2,85,1982,3954
"External",2,85,1983,4097
"External",2,85,1984,4171
"External",2,85,1985,4203
"External",2,85,1986,4348
"External",2,85,1987,4516
"External",2,85,1988,4918
"External",2,85,1989,4890
"External",2,85,1990,4997
"External",2,85,1991,5264
"External",2,85,1992,5344
"External",2,85,1993,5685
"External",2,85,1994,5757
"External",2,85,1995,6121
"External",2,85,1996,6641
"External",2,85,1997,6861
"External",2,85,1998,7245
"External",2,85,1999,7651
"External",2,85,2000,7681
"External",2,85,2001,7995
"External",2,85,2002,8283
"External",2,85,2003,8503
"External",2,85,2004,8722
"External",2,85,2005,9152
"External",2,85,2006,9255
"External",2,85,2007,9957
"External",2,85,2008,10432
"External",2,85,2009,10499
"External",2,85,2010,11243
"External",2,85,2011,12112
"External",2,85,2012,12382
"External",2,85,2013,12722
"External",2,85,2014,13225
"External",2,85,2015,14012
"External",2,85,2016,14270
"Other",1,0,1980,24929
"Other",1,0,1981,23846
"Other",1,0,1982,23304
"Other",1,0,1983,22236
"Other",1,0,1984,21674
"Other",1,0,1985,22272
"Other",1,0,1986,21460
"Other",1,0,1987,21139
"Other",1,0,1988,21430
"Other",1,0,1989,21752
"Other",1,0,1990,21276
"Other",1,0,1991,20421
"Other",1,0,1992,18944
"Other",1,0,1993,18388
"Other",1,0,1994,17216
"Other",1,0,1995,16207
"Other",1,0,1996,15415
"Other",1,0,1997,15106
"Other",1,0,1998,15039
"Other",1,0,1999,15176
"Other",1,0,2000,15147
"Other",1,0,2001,14936
"Other",1,0,2002,15107
"Other",1,0,2003,15271
"Other",1,0,2004,15077
"Other",1,0,2005,15382
"Other",1,0,2006,15137
"Other",1,0,2007,15438
"Other",1,0,2008,14917
"Other",1,0,2009,13972
"Other",1,0,2010,12941
"Other",1,0,2011,12588
"Other",1,0,2012,12466
"Other",1,0,2013,12393
"Other",1,0,2014,12190
"Other",1,0,2015,12241
"Other",1,0,2016,12109
"Other",1,5,1980,1242
"Other",1,5,1981,1198
"Other",1,5,1982,1121
"Other",1,5,1983,1084
"Other",1,5,1984,1076
"Other",1,5,1985,1013
"Other",1,5,1986,1034
"Other",1,5,1987,1039
"Other",1,5,1988,1059
"Other",1,5,1989,1095
"Other",1,5,1990,1092
"Other",1,5,1991,1095
"Other",1,5,1992,1083
"Other",1,5,1993,1190
"Other",1,5,1994,1150
"Other",1,5,1995,1207
"Other",1,5,1996,1177
"Other",1,5,1997,1076
"Other",1,5,1998,973
"Other",1,5,1999,1040
"Other",1,5,2000,1010
"Other",1,5,2001,996
"Other",1,5,2002,1023
"Other",1,5,2003,1008
"Other",1,5,2004,961
"Other",1,5,2005,957
"Other",1,5,2006,888
"Other",1,5,2007,981
"Other",1,5,2008,858
"Other",1,5,2009,846
"Other",1,5,2010,779
"Other",1,5,2011,848
"Other",1,5,2012,764
"Other",1,5,2013,811
"Other",1,5,2014,817
"Other",1,5,2015,892
"Other",1,5,2016,805
"Other",1,15,1980,2848
"Other",1,15,1981,2761
"Other",1,15,1982,2624
"Other",1,15,1983,2515
"Other",1,15,1984,2508
"Other",1,15,1985,2440
"Other",1,15,1986,2758
"Other",1,15,1987,2885
"Other",1,15,1988,2771
"Other",1,15,1989,2802
"Other",1,15,1990,2612
"Other",1,15,1991,2509
"Other",1,15,1992,2494
"Other",1,15,1993,2468
"Other",1,15,1994,2447
"Other",1,15,1995,2618
"Other",1,15,1996,2283
"Other",1,15,1997,2170
"Other",1,15,1998,2077
"Other",1,15,1999,2694
"Other",1,15,2000,2969
"Other",1,15,2001,3258
"Other",1,15,2002,3130
"Other",1,15,2003,3492
"Other",1,15,2004,3500
"Other",1,15,2005,3774
"Other",1,15,2006,3824
"Other",1,15,2007,3729
"Other",1,15,2008,3914
"Other",1,15,2009,3793
"Other",1,15,2010,3506
"Other",1,15,2011,3584
"Other",1,15,2012,3558
"Other",1,15,2013,3729
"Other",1,15,2014,3651
"Other",1,15,2015,3893
"Other",1,15,2016,4372
"Other",1,25,1980,4992
"Other",1,25,1981,5261
"Other",1,25,1982,5287
"Other",1,25,1983,5439
"Other",1,25,1984,6048
"Other",1,25,1985,7412
"Other",1,25,1986,9162
"Other",1,25,1987,10847
"Other",1,25,1988,11616
"Other",1,25,1989,13168
"Other",1,25,1990,13140
"Other",1,25,1991,13679
"Other",1,25,1992,14334
"Other",1,25,1993,14928
"Other",1,25,1994,15176
"Other",1,25,1995,14733
"Other",1,25,1996,10921
"Other",1,25,1997,7133
"Other",1,25,1998,6132
"Other",1,25,1999,7077
"Other",1,25,2000,7124
"Other",1,25,2001,7385
"Other",1,25,2002,6917
"Other",1,25,2003,6890
"Other",1,25,2004,6514
"Other",1,25,2005,6792
"Other",1,25,2006,7159
"Other",1,25,2007,6804
"Other",1,25,2008,7021
"Other",1,25,2009,7375
"Other",1,25,2010,6866
"Other",1,25,2011,7340
"Other",1,25,2012,7643
"Other",1,25,2013,8253
"Other",1,25,2014,8893
"Other",1,25,2015,10184
"Other",1,25,2016,12056
"Other",1,35,1980,7188
"Other",1,35,1981,7190
"Other",1,35,1982,7101
"Other",1,35,1983,7622
"Other",1,35,1984,8732
"Other",1,35,1985,10466
"Other",1,35,1986,12516
"Other",1,35,1987,14548
"Other",1,35,1988,16652
"Other",1,35,1989,19254
"Other",1,35,1990,20527
"Other",1,35,1991,22587
"Other",1,35,1992,24261
"Other",1,35,1993,25999
"Other",1,35,1994,28063
"Other",1,35,1995,28822
"Other",1,35,1996,23522
"Other",1,35,1997,17470
"Other",1,35,1998,16194
"Other",1,35,1999,18972
"Other",1,35,2000,19237
"Other",1,35,2001,19875
"Other",1,35,2002,19148
"Other",1,35,2003,18627
"Other",1,35,2004,17461
"Other",1,35,2005,17169
"Other",1,35,2006,16723
"Other",1,35,2007,15359
"Other",1,35,2008,14575
"Other",1,35,2009,14159
"Other",1,35,2010,12855
"Other",1,35,2011,12496
"Other",1,35,2012,12436
"Other",1,35,2013,12998
"Other",1,35,2014,13255
"Other",1,35,2015,14303
"Other",1,35,2016,15913
"Other",1,45,1980,13703
"Other",1,45,1981,13015
"Other",1,45,1982,12231
"Other",1,45,1983,11876
"Other",1,45,1984,11819
"Other",1,45,1985,12332
"Other",1,45,1986,12840
"Other",1,45,1987,13831
"Other",1,45,1988,14739
"Other",1,45,1989,15798
"Other",1,45,1990,16101
"Other",1,45,1991,16960
"Other",1,45,1992,18501
"Other",1,45,1993,20166
"Other",1,45,1994,21911
"Other",1,45,1995,23687
"Other",1,45,1996,22352
"Other",1,45,1997,20559
"Other",1,45,1998,21157
"Other",1,45,1999,25431
"Other",1,45,2000,27613
"Other",1,45,2001,29672
"Other",1,45,2002,30669
"Other",1,45,2003,31904
"Other",1,45,2004,31947
"Other",1,45,2005,33541
"Other",1,45,2006,33679
"Other",1,45,2007,33069
"Other",1,45,2008,33223
"Other",1,45,2009,33155
"Other",1,45,2010,31966
"Other",1,45,2011,32030
"Other",1,45,2012,31712
"Other",1,45,2013,31733
"Other",1,45,2014,31483
"Other",1,45,2015,32114
"Other",1,45,2016,32548
"Other",1,55,1980,23021
"Other",1,55,1981,22414
"Other",1,55,1982,21866
"Other",1,55,1983,22420
"Other",1,55,1984,22097
"Other",1,55,1985,22614
"Other",1,55,1986,22093
"Other",1,55,1987,22230
"Other",1,55,1988,22212
"Other",1,55,1989,21903
"Other",1,55,1990,21112
"Other",1,55,1991,21356
"Other",1,55,1992,20909
"Other",1,55,1993,21520
"Other",1,55,1994,22210
"Other",1,55,1995,22415
"Other",1,55,1996,22210
"Other",1,55,1997,21421
"Other",1,55,1998,22435
"Other",1,55,1999,24647
"Other",1,55,2000,25597
"Other",1,55,2001,27020
"Other",1,55,2002,28785
"Other",1,55,2003,31078
"Other",1,55,2004,32176
"Other",1,55,2005,35150
"Other",1,55,2006,36671
"Other",1,55,2007,38122
"Other",1,55,2008,40646
"Other",1,55,2009,42529
"Other",1,55,2010,44300
"Other",1,55,2011,46612
"Other",1,55,2012,48908
"Other",1,55,2013,50990
"Other",1,55,2014,53007
"Other",1,55,2015,55326
"Other",1,55,2016,57316
"Other",1,65,1980,29697
"Other",1,65,1981,29292
"Other",1,65,1982,29334
"Other",1,65,1983,30395
"Other",1,65,1984,31043
"Other",1,65,1985,32010
"Other",1,65,1986,32416
"Other",1,65,1987,33052
"Other",1,65,1988,33256
"Other",1,65,1989,33630
"Other",1,65,1990,32877
"Other",1,65,1991,33131
"Other",1,65,1992,33615
"Other",1,65,1993,35112
"Other",1,65,1994,35692
"Other",1,65,1995,35968
"Other",1,65,1996,36140
"Other",1,65,1997,36392
"Other",1,65,1998,36794
"Other",1,65,1999,38310
"Other",1,65,2000,38175
"Other",1,65,2001,38977
"Other",1,65,2002,38990
"Other",1,65,2003,39738
"Other",1,65,2004,38646
"Other",1,65,2005,39655
"Other",1,65,2006,40516
"Other",1,65,2007,41295
"Other",1,65,2008,43423
"Other",1,65,2009,44121
"Other",1,65,2010,45378
"Other",1,65,2011,47666
"Other",1,65,2012,50643
"Other",1,65,2013,54303
"Other",1,65,2014,58207
"Other",1,65,2015,62608
"Other",1,65,2016,65790
"Other",1,75,1980,26145
"Other",1,75,1981,26933
"Other",1,75,1982,27514
"Other",1,75,1983,30248
"Other",1,75,1984,31729
"Other",1,75,1985,34079
"Other",1,75,1986,35072
"Other",1,75,1987,36562
"Other",1,75,1988,37576
"Other",1,75,1989,38486
"Other",1,75,1990,38598
"Other",1,75,1991,39682
"Other",1,75,1992,39950
"Other",1,75,1993,43382
"Other",1,75,1994,44126
"Other",1,75,1995,46604
"Other",1,75,1996,48930
"Other",1,75,1997,50821
"Other",1,75,1998,52598
"Other",1,75,1999,57068
"Other",1,75,2000,58735
"Other",1,75,2001,60812
"Other",1,75,2002,63610
"Other",1,75,2003,65464
"Other",1,75,2004,65554
"Other",1,75,2005,68598
"Other",1,75,2006,70329
"Other",1,75,2007,70277
"Other",1,75,2008,73199
"Other",1,75,2009,71075
"Other",1,75,2010,74179
"Other",1,75,2011,76052
"Other",1,75,2012,77104
"Other",1,75,2013,78855
"Other",1,75,2014,79770
"Other",1,75,2015,82592
"Other",1,75,2016,84205
"Other",1,85,1980,13992
"Other",1,85,1981,14389
"Other",1,85,1982,15070
"Other",1,85,1983,16425
"Other",1,85,1984,17521
"Other",1,85,1985,18977
"Other",1,85,1986,20007
"Other",1,85,1987,20754
"Other",1,85,1988,21955
"Other",1,85,1989,22119
"Other",1,85,1990,22442
"Other",1,85,1991,23463
"Other",1,85,1992,24775
"Other",1,85,1993,27078
"Other",1,85,1994,28471
"Other",1,85,1995,30030
"Other",1,85,1996,31512
"Other",1,85,1997,33585
"Other",1,85,1998,35681
"Other",1,85,1999,39826
"Other",1,85,2000,42153
"Other",1,85,2001,44872
"Other",1,85,2002,47851
"Other",1,85,2003,49989
"Other",1,85,2004,51676
"Other",1,85,2005,56810
"Other",1,85,2006,61737
"Other",1,85,2007,64732
"Other",1,85,2008,70884
"Other",1,85,2009,72935
"Other",1,85,2010,79186
"Other",1,85,2011,84610
"Other",1,85,2012,88533
"Other",1,85,2013,91585
"Other",1,85,2014,93707
"Other",1,85,2015,97274
"Other",1,85,2016,99119
"Other",2,0,1980,19135
"Other",2,0,1981,18598
"Other",2,0,1982,17887
"Other",2,0,1983,17145
"Other",2,0,1984,16794
"Other",2,0,1985,16559
"Other",2,0,1986,16224
"Other",2,0,1987,16176
"Other",2,0,1988,16463
"Other",2,0,1989,16962
"Other",2,0,1990,16045
"Other",2,0,1991,15408
"Other",2,0,1992,14830
"Other",2,0,1993,14272
"Other",2,0,1994,13639
"Other",2,0,1995,12678
"Other",2,0,1996,12118
"Other",2,0,1997,11832
"Other",2,0,1998,12110
"Other",2,0,1999,11897
"Other",2,0,2000,11900
"Other",2,0,2001,11682
"Other",2,0,2002,11890
"Other",2,0,2003,11787
"Other",2,0,2004,11730
"Other",2,0,2005,11942
"Other",2,0,2006,12093
"Other",2,0,2007,12306
"Other",2,0,2008,11832
"Other",2,0,2009,11120
"Other",2,0,2010,10498
"Other",2,0,2011,10168
"Other",2,0,2012,10054
"Other",2,0,2013,9899
"Other",2,0,2014,9826
"Other",2,0,2015,9987
"Other",2,0,2016,9848
"Other",2,5,1980,1133
"Other",2,5,1981,1040
"Other",2,5,1982,948
"Other",2,5,1983,940
"Other",2,5,1984,931
"Other",2,5,1985,872
"Other",2,5,1986,834
"Other",2,5,1987,819
"Other",2,5,1988,926
"Other",2,5,1989,953
"Other",2,5,1990,898
"Other",2,5,1991,964
"Other",2,5,1992,888
"Other",2,5,1993,1009
"Other",2,5,1994,933
"Other",2,5,1995,1032
"Other",2,5,1996,908
"Other",2,5,1997,915
"Other",2,5,1998,815
"Other",2,5,1999,946
"Other",2,5,2000,869
"Other",2,5,2001,844
"Other",2,5,2002,842
"Other",2,5,2003,849
"Other",2,5,2004,816
"Other",2,5,2005,824
"Other",2,5,2006,729
"Other",2,5,2007,724
"Other",2,5,2008,737
"Other",2,5,2009,770
"Other",2,5,2010,689
"Other",2,5,2011,707
"Other",2,5,2012,660
"Other",2,5,2013,678
"Other",2,5,2014,659
"Other",2,5,2015,660
"Other",2,5,2016,724
"Other",2,15,1980,2055
"Other",2,15,1981,2065
"Other",2,15,1982,1905
"Other",2,15,1983,1834
"Other",2,15,1984,1765
"Other",2,15,1985,1659
"Other",2,15,1986,1735
"Other",2,15,1987,1662
"Other",2,15,1988,1676
"Other",2,15,1989,1708
"Other",2,15,1990,1650
"Other",2,15,1991,1601
"Other",2,15,1992,1597
"Other",2,15,1993,1624
"Other",2,15,1994,1709
"Other",2,15,1995,1701
"Other",2,15,1996,1564
"Other",2,15,1997,1603
"Other",2,15,1998,1504
"Other",2,15,1999,1749
"Other",2,15,2000,1803
"Other",2,15,2001,2007
"Other",2,15,2002,1967
"Other",2,15,2003,2090
"Other",2,15,2004,2065
"Other",2,15,2005,2120
"Other",2,15,2006,2196
"Other",2,15,2007,2101
"Other",2,15,2008,2108
"Other",2,15,2009,2176
"Other",2,15,2010,2042
"Other",2,15,2011,2053
"Other",2,15,2012,2067
"Other",2,15,2013,2071
"Other",2,15,2014,2149
"Other",2,15,2015,2252
"Other",2,15,2016,2412
"Other",2,25,1980,3275
"Other",2,25,1981,3327
"Other",2,25,1982,3223
"Other",2,25,1983,3306
"Other",2,25,1984,3369
"Other",2,25,1985,3644
"Other",2,25,1986,3843
"Other",2,25,1987,4275
"Other",2,25,1988,4387
"Other",2,25,1989,4584
"Other",2,25,1990,4558
"Other",2,25,1991,4717
"Other",2,25,1992,4755
"Other",2,25,1993,4953
"Other",2,25,1994,5371
"Other",2,25,1995,5457
"Other",2,25,1996,4795
"Other",2,25,1997,4072
"Other",2,25,1998,3799
"Other",2,25,1999,4162
"Other",2,25,2000,4180
"Other",2,25,2001,4323
"Other",2,25,2002,4072
"Other",2,25,2003,4248
"Other",2,25,2004,4133
"Other",2,25,2005,4205
"Other",2,25,2006,4226
"Other",2,25,2007,4186
"Other",2,25,2008,4183
"Other",2,25,2009,4420
"Other",2,25,2010,4283
"Other",2,25,2011,4431
"Other",2,25,2012,4681
"Other",2,25,2013,4797
"Other",2,25,2014,5006
"Other",2,25,2015,5572
"Other",2,25,2016,6359
"Other",2,35,1980,4634
"Other",2,35,1981,4453
"Other",2,35,1982,4330
"Other",2,35,1983,4383
"Other",2,35,1984,4582
"Other",2,35,1985,4700
"Other",2,35,1986,5190
"Other",2,35,1987,5630
"Other",2,35,1988,5985
"Other",2,35,1989,6191
"Other",2,35,1990,6563
"Other",2,35,1991,7065
"Other",2,35,1992,7586
"Other",2,35,1993,8454
"Other",2,35,1994,8969
"Other",2,35,1995,9827
"Other",2,35,1996,9220
"Other",2,35,1997,8387
"Other",2,35,1998,8328
"Other",2,35,1999,9620
"Other",2,35,2000,10085
"Other",2,35,2001,10632
"Other",2,35,2002,10584
"Other",2,35,2003,10480
"Other",2,35,2004,9977
"Other",2,35,2005,9929
"Other",2,35,2006,9765
"Other",2,35,2007,9248
"Other",2,35,2008,9055
"Other",2,35,2009,8916
"Other",2,35,2010,8181
"Other",2,35,2011,8133
"Other",2,35,2012,8163
"Other",2,35,2013,8303
"Other",2,35,2014,8760
"Other",2,35,2015,9142
"Other",2,35,2016,9678
"Other",2,45,1980,8911
"Other",2,45,1981,8327
"Other",2,45,1982,7755
"Other",2,45,1983,7693
"Other",2,45,1984,7212
"Other",2,45,1985,7243
"Other",2,45,1986,7208
"Other",2,45,1987,7226
"Other",2,45,1988,7613
"Other",2,45,1989,7712
"Other",2,45,1990,7681
"Other",2,45,1991,8109
"Other",2,45,1992,8317
"Other",2,45,1993,9307
"Other",2,45,1994,10023
"Other",2,45,1995,10679
"Other",2,45,1996,10950
"Other",2,45,1997,11229
"Other",2,45,1998,11490
"Other",2,45,1999,13438
"Other",2,45,2000,14529
"Other",2,45,2001,16063
"Other",2,45,2002,16488
"Other",2,45,2003,17406
"Other",2,45,2004,17671
"Other",2,45,2005,18434
"Other",2,45,2006,18827
"Other",2,45,2007,19146
"Other",2,45,2008,19438
"Other",2,45,2009,19890
"Other",2,45,2010,19183
"Other",2,45,2011,19795
"Other",2,45,2012,19399
"Other",2,45,2013,19827
"Other",2,45,2014,19660
"Other",2,45,2015,20224
"Other",2,45,2016,20064
"Other",2,55,1980,16332
"Other",2,55,1981,16181
"Other",2,55,1982,15991
"Other",2,55,1983,16317
"Other",2,55,1984,15945
"Other",2,55,1985,16090
"Other",2,55,1986,15771
"Other",2,55,1987,15546
"Other",2,55,1988,15795
"Other",2,55,1989,15438
"Other",2,55,1990,15136
"Other",2,55,1991,14835
"Other",2,55,1992,14746
"Other",2,55,1993,15221
"Other",2,55,1994,15304
"Other",2,55,1995,15696
"Other",2,55,1996,15775
"Other",2,55,1997,16213
"Other",2,55,1998,16568
"Other",2,55,1999,18032
"Other",2,55,2000,18973
"Other",2,55,2001,19957
"Other",2,55,2002,20673
"Other",2,55,2003,22204
"Other",2,55,2004,22744
"Other",2,55,2005,23790
"Other",2,55,2006,25074
"Other",2,55,2007,25696
"Other",2,55,2008,27187
"Other",2,55,2009,27885
"Other",2,55,2010,28674
"Other",2,55,2011,30658
"Other",2,55,2012,31368
"Other",2,55,2013,32805
"Other",2,55,2014,34485
"Other",2,55,2015,35531
"Other",2,55,2016,36966
"Other",2,65,1980,25517
"Other",2,65,1981,25653
"Other",2,65,1982,25889
"Other",2,65,1983,26777
"Other",2,65,1984,27501
"Other",2,65,1985,28106
"Other",2,65,1986,28841
"Other",2,65,1987,29509
"Other",2,65,1988,29875
"Other",2,65,1989,30525
"Other",2,65,1990,30375
"Other",2,65,1991,30887
"Other",2,65,1992,31224
"Other",2,65,1993,32350
"Other",2,65,1994,33053
"Other",2,65,1995,33629
"Other",2,65,1996,34234
"Other",2,65,1997,34048
"Other",2,65,1998,34658
"Other",2,65,1999,36571
"Other",2,65,2000,36412
"Other",2,65,2001,36885
"Other",2,65,2002,36768
"Other",2,65,2003,36992
"Other",2,65,2004,36169
"Other",2,65,2005,37213
"Other",2,65,2006,36890
"Other",2,65,2007,37311
"Other",2,65,2008,39197
"Other",2,65,2009,38987
"Other",2,65,2010,40308
"Other",2,65,2011,42032
"Other",2,65,2012,43920
"Other",2,65,2013,46918
"Other",2,65,2014,49448
"Other",2,65,2015,52346
"Other",2,65,2016,55213
"Other",2,75,1980,32441
"Other",2,75,1981,33249
"Other",2,75,1982,34883
"Other",2,75,1983,37108
"Other",2,75,1984,39207
"Other",2,75,1985,42605
"Other",2,75,1986,43757
"Other",2,75,1987,45933
"Other",2,75,1988,48342
"Other",2,75,1989,49282
"Other",2,75,1990,49241
"Other",2,75,1991,50107
"Other",2,75,1992,50819
"Other",2,75,1993,54959
"Other",2,75,1994,56990
"Other",2,75,1995,59690
"Other",2,75,1996,61467
"Other",2,75,1997,64096
"Other",2,75,1998,67118
"Other",2,75,1999,73114
"Other",2,75,2000,77173
"Other",2,75,2001,79904
"Other",2,75,2002,83273
"Other",2,75,2003,84594
"Other",2,75,2004,84839
"Other",2,75,2005,88115
"Other",2,75,2006,89559
"Other",2,75,2007,89327
"Other",2,75,2008,91919
"Other",2,75,2009,88554
"Other",2,75,2010,89927
"Other",2,75,2011,92308
"Other",2,75,2012,92842
"Other",2,75,2013,93290
"Other",2,75,2014,93328
"Other",2,75,2015,95001
"Other",2,75,2016,95506
"Other",2,85,1980,25416
"Other",2,85,1981,27269
"Other",2,85,1982,29112
"Other",2,85,1983,32273
"Other",2,85,1984,35786
"Other",2,85,1985,39511
"Other",2,85,1986,42357
"Other",2,85,1987,45735
"Other",2,85,1988,49438
"Other",2,85,1989,51218
"Other",2,85,1990,52492
"Other",2,85,1991,54775
"Other",2,85,1992,57016
"Other",2,85,1993,64284
"Other",2,85,1994,68178
"Other",2,85,1995,72855
"Other",2,85,1996,77681
"Other",2,85,1997,83354
"Other",2,85,1998,88550
"Other",2,85,1999,101391
"Other",2,85,2000,107255
"Other",2,85,2001,113051
"Other",2,85,2002,119499
"Other",2,85,2003,125351
"Other",2,85,2004,125751
"Other",2,85,2005,137688
"Other",2,85,2006,146526
"Other",2,85,2007,151129
"Other",2,85,2008,163618
"Other",2,85,2009,162253
"Other",2,85,2010,175423
"Other",2,85,2011,186196
"Other",2,85,2012,191420
"Other",2,85,2013,196515
"Other",2,85,2014,195418
"Other",2,85,2015,201116
"Other",2,85,2016,201812
