"cause","sex","age","year","deaths"
"Accidental drowning and submersion",2,25,1998,72
"Accidental drowning and submersion",2,25,1999,49
"Accidental drowning and submersion",2,25,2000,55
"Accidental drowning and submersion",2,25,2001,46
"Accidental drowning and submersion",2,25,2002,53
"Accidental drowning and submersion",2,25,2003,33
"Accidental drowning and submersion",2,25,2004,53
"Accidental drowning and submersion",2,25,2005,57
"Accidental drowning and submersion",2,25,2006,43
"Accidental drowning and submersion",2,25,2007,51
"Accidental drowning and submersion",2,25,2008,56
"Accidental drowning and submersion",2,25,2009,65
"Accidental drowning and submersion",2,25,2010,77
"Accidental drowning and submersion",2,25,2011,61
"Accidental drowning and submersion",2,25,2012,55
"Accidental drowning and submersion",2,25,2013,74
"Accidental drowning and submersion",2,25,2014,83
"Accidental drowning and submersion",2,25,2015,99
"Accidental drowning and submersion",2,25,2016,77
"Accidental drowning and submersion",2,35,1980,70
"Accidental drowning and submersion",2,35,1981,52
"Accidental drowning and submersion",2,35,1982,75
"Accidental drowning and submersion",2,35,1983,55
"Accidental drowning and submersion",2,35,1984,49
"Accidental drowning and submersion",2,35,1985,51
"Accidental drowning and submersion",2,35,1986,55
"Accidental drowning and submersion",2,35,1987,66
"Accidental drowning and submersion",2,35,1988,66
"Accidental drowning and submersion",2,35,1989,62
"Accidental drowning and submersion",2,35,1990,63
"Accidental drowning and submersion",2,35,1991,56
"Accidental drowning and submersion",2,35,1992,65
"Accidental drowning and submersion",2,35,1993,81
"Accidental drowning and submersion",2,35,1994,82
"Accidental drowning and submersion",2,35,1995,82
"Accidental drowning and submersion",2,35,1996,82
"Accidental drowning and submersion",2,35,1997,90
"Accidental drowning and submersion",2,35,1998,94
"Accidental drowning and submersion",2,35,1999,73
"Accidental drowning and submersion",2,35,2000,74
"Accidental drowning and submersion",2,35,2001,86
"Accidental drowning and submersion",2,35,2002,87
"Accidental drowning and submersion",2,35,2003,70
"Accidental drowning and submersion",2,35,2004,68
"Accidental drowning and submersion",2,35,2005,87
"Accidental drowning and submersion",2,35,2006,95
"Accidental drowning and submersion",2,35,2007,83
"Accidental drowning and submersion",2,35,2008,99
"Accidental drowning and submersion",2,35,2009,63
"Accidental drowning and submersion",2,35,2010,81
"Accidental drowning and submersion",2,35,2011,74
"Accidental drowning and submersion",2,35,2012,68
"Accidental drowning and submersion",2,35,2013,75
"Accidental drowning and submersion",2,35,2014,82
"Accidental drowning and submersion",2,35,2015,98
"Accidental drowning and submersion",2,35,2016,56
"Accidental drowning and submersion",2,45,1980,59
"Accidental drowning and submersion",2,45,1981,55
"Accidental drowning and submersion",2,45,1982,65
"Accidental drowning and submersion",2,45,1983,51
"Accidental drowning and submersion",2,45,1984,55
"Accidental drowning and submersion",2,45,1985,39
"Accidental drowning and submersion",2,45,1986,51
"Accidental drowning and submersion",2,45,1987,28
"Accidental drowning and submersion",2,45,1988,42
"Accidental drowning and submersion",2,45,1989,46
"Accidental drowning and submersion",2,45,1990,42
