"sex","age","year","stateFips","pop.old","pop.new","diff","percent.change"
2,15,2005,"28",108090,109922,1832,1.69488389305209
2,15,2005,"29",199543,206534,6991,3.50350551009056
2,15,2005,"30",32557,34338,1781,5.47040574991553
2,15,2005,"31",63453,64914,1461,2.3024916079618
2,15,2005,"32",73363,76001,2638,3.59581805542303
2,15,2005,"33",46136,47345,1209,2.62051326512918
2,15,2005,"34",284024,283743,281,0.0989353012421486
2,15,2005,"35",71542,73095,1553,2.17075284448296
2,15,2005,"36",673392,665026,8366,1.24236700168698
2,15,2005,"37",287759,296626,8867,3.08139797538913
2,15,2005,"38",23784,24500,716,3.01042717793475
2,15,2005,"39",394433,404101,9668,2.45111337033159
2,15,2005,"40",120619,126681,6062,5.02574221308417
2,15,2005,"41",118400,122427,4027,3.40118243243243
2,15,2005,"42",435893,442830,6937,1.59144560706412
2,15,2005,"44",40297,40207,90,0.223341687966846
2,15,2005,"45",151589,153669,2080,1.37213122324179
2,15,2005,"46",28271,29416,1145,4.05008666124297
2,15,2005,"47",193345,202438,9093,4.70299206082392
2,15,2005,"48",822290,841038,18748,2.27997421834146
2,15,2005,"49",101839,104382,2543,2.49707872229696
2,15,2005,"50",22622,23687,1065,4.70780655998585
2,15,2005,"51",255341,261454,6113,2.39405344225957
2,15,2005,"53",210345,217240,6895,3.2779481328294
2,15,2005,"54",57268,58066,798,1.39344834811762
2,15,2005,"55",194907,202198,7291,3.74075841298671
2,15,2005,"56",18156,18617,461,2.53910552985239
2,20,2005,"01",160365,163672,3307,2.06217067315187
2,20,2005,"02",23287,23591,304,1.30544939236484
2,20,2005,"04",198489,199191,702,0.353671991898795
2,20,2005,"05",95010,97189,2179,2.29344279549521
2,20,2005,"06",1265559,1264029,1530,0.120895193349342
2,20,2005,"08",160250,162159,1909,1.19126365054602
2,20,2005,"09",105189,101706,3483,3.31118272823204
2,20,2005,"10",29098,28981,117,0.402089490686645
2,20,2005,"11",27220,28791,1571,5.77149155033064
2,20,2005,"12",555382,565124,9742,1.75410798333399
2,20,2005,"13",315750,316003,253,0.0801266825019794
2,20,2005,"15",41111,43541,2430,5.91082678601834
2,20,2005,"16",50110,52112,2002,3.995210536819
2,20,2005,"17",441524,434166,7358,1.66650057528017
2,20,2005,"18",218162,222589,4427,2.02922598802725
2,20,2005,"19",107293,107910,617,0.575060814778224
2,20,2005,"20",101893,103199,1306,1.28173672381812
2,20,2005,"21",142311,146652,4341,3.05036153213736
2,20,2005,"22",174509,180269,5760,3.30068936272628
2,20,2005,"23",40131,39210,921,2.29498392763699
2,20,2005,"24",182909,180393,2516,1.37554740335358
2,20,2005,"25",221823,216807,5016,2.26126235782583
2,20,2005,"26",341727,339954,1773,0.518835210562818
2,20,2005,"27",181042,179339,1703,0.940665701881331
2,20,2005,"28",108615,110951,2336,2.15071583114671
2,20,2005,"29",203999,207122,3123,1.53088985730322
2,20,2005,"30",32479,33534,1055,3.24825271714031
2,20,2005,"31",66419,65729,690,1.03885936253181
2,20,2005,"32",74219,78903,4684,6.31105242592867
2,20,2005,"33",41768,40455,1313,3.14355487454511
2,20,2005,"34",256085,247102,8983,3.50781966925044
2,20,2005,"35",71504,68670,2834,3.96341463414634
2,20,2005,"36",668486,650289,18197,2.72212133088801
2,20,2005,"37",281047,292509,11462,4.07832141954904
2,20,2005,"38",27537,28785,1248,4.53208410502233
2,20,2005,"39",395022,381326,13696,3.46714866513764
2,20,2005,"40",133629,133020,609,0.45573939788519
2,20,2005,"41",121131,122738,1607,1.32666286912516
2,20,2005,"42",405110,402848,2262,0.558366863321073
2,20,2005,"44",38843,39117,274,0.705403805061401
2,20,2005,"45",144348,150819,6471,4.48291628564303
2,20,2005,"46",29008,28765,243,0.837699944842802
2,20,2005,"47",201718,205455,3737,1.85258628382197
2,20,2005,"48",839754,843505,3751,0.446678432016995
2,20,2005,"49",116479,117683,1204,1.03366272031868
2,20,2005,"50",20900,21294,394,1.88516746411483
2,20,2005,"51",252440,265247,12807,5.07328474092854
2,20,2005,"53",212028,216486,4458,2.10255249306695
2,20,2005,"54",57561,59561,2000,3.47457479890898
2,20,2005,"55",196340,195300,1040,0.529693389019049
2,20,2005,"56",18152,19016,864,4.75980608197444
2,25,2005,"01",150084,145876,4208,2.80376322592681
2,25,2005,"02",23748,22985,763,3.21290213912751
2,25,2005,"04",210839,195637,15202,7.21024098957024
2,25,2005,"05",94472,91224,3248,3.4380557202134
2,25,2005,"06",1244589,1186458,58131,4.6706985197523
2,25,2005,"08",171324,148963,22361,13.0518783124373
2,25,2005,"09",96808,111721,14913,15.404718618296
2,25,2005,"10",27246,25645,1601,5.87609190339866
2,25,2005,"11",29892,12821,17071,57.1089254650074
2,25,2005,"12",535266,499982,35284,6.59186273740533
2,25,2005,"13",327832,304464,23368,7.12804119182996
2,25,2005,"15",42685,37373,5312,12.444652688298
2,25,2005,"16",49976,51608,1632,3.26556747238675
2,25,2005,"17",437234,415659,21575,4.93442870408065
2,25,2005,"18",209315,211388,2073,0.990373360724267
2,25,2005,"19",88061,93571,5510,6.25702637944152
2,25,2005,"20",86612,92065,5453,6.29589433334873
2,25,2005,"21",147193,132300,14893,10.1180083292004
2,25,2005,"22",157142,152295,4847,3.08447136984384
2,25,2005,"23",36551,37043,492,1.3460644031627
2,25,2005,"24",182043,176278,5765,3.16683420949995
2,25,2005,"25",205200,189799,15401,7.50536062378168
2,25,2005,"26",313097,329796,16699,5.33349089898658
2,25,2005,"27",164434,165157,723,0.439690088424535
2,25,2005,"28",98598,98572,26,0.0263697032394166
2,25,2005,"29",195502,184726,10776,5.5119640719788
2,25,2005,"30",27742,27938,196,0.7065099848605
2,25,2005,"31",54821,57923,3102,5.65841557067547
2,25,2005,"32",88236,79777,8459,9.58678997234689
2,25,2005,"33",35441,39206,3765,10.6232894105697
2,25,2005,"34",250409,277312,26903,10.7436234320651
2,25,2005,"35",63515,63551,36,0.0566795245217665
2,25,2005,"36",632606,577441,55165,8.72027770839986
2,25,2005,"37",293196,275930,17266,5.88889343647253
2,25,2005,"38",17623,18825,1202,6.82063212846848
2,25,2005,"39",364549,371137,6588,1.80716446897399
2,25,2005,"40",119234,114957,4277,3.58706409245685
2,25,2005,"41",126773,111042,15731,12.4087936705765
2,25,2005,"42",350503,364332,13829,3.94547264930685
2,25,2005,"44",33710,31307,2403,7.128448531593
2,25,2005,"45",141874,133169,8705,6.13572606679166
2,25,2005,"46",23362,25231,1869,8.00017121821762
2,25,2005,"47",206312,190273,16039,7.77414789251231
2,25,2005,"48",821414,810168,11246,1.36910254755824
2,25,2005,"49",106464,101917,4547,4.27092726179742
2,25,2005,"50",17035,17181,146,0.857058996184326
2,25,2005,"51",255343,233320,22023,8.62486929346017
2,25,2005,"53",217366,197431,19935,9.17116752389978
2,25,2005,"54",58179,50681,7498,12.8878117533818
2,25,2005,"55",167485,174693,7208,4.30366898528226
2,25,2005,"56",16445,15752,693,4.21404682274247
2,30,2005,"01",148976,149728,752,0.504779293308989
2,30,2005,"02",22099,21308,791,3.57934748178651
2,30,2005,"04",202890,191103,11787,5.80955197397605
2,30,2005,"05",88892,87213,1679,1.88880889168879
2,30,2005,"06",1288907,1263443,25464,1.97562741144241
2,30,2005,"08",165604,162822,2782,1.67991111325813
2,30,2005,"09",109614,109343,271,0.247231193095772
2,30,2005,"10",27509,26507,1002,3.64244429095932
2,30,2005,"11",24894,25166,272,1.09263276291476
2,30,2005,"12",555622,556169,547,0.0984482255922192
2,30,2005,"13",342000,334361,7639,2.23362573099415
2,30,2005,"15",42817,40879,1938,4.52623957773781
2,30,2005,"16",44993,44112,881,1.95808236836841
2,30,2005,"17",438744,433781,4963,1.13118356034498
2,30,2005,"18",205084,202989,2095,1.02153264028398
2,30,2005,"19",86986,88056,1070,1.23008300186237
2,30,2005,"20",84240,85316,1076,1.27730294396961
2,30,2005,"21",139115,139196,81,0.0582252093591633
2,30,2005,"22",142219,146036,3817,2.68388893185861
2,30,2005,"23",40023,38436,1587,3.96521999850086
2,30,2005,"24",191178,189049,2129,1.11362186025589
2,30,2005,"25",215512,212555,2957,1.37208136901889
2,30,2005,"26",324919,324266,653,0.200973165619739
2,30,2005,"27",162822,161847,975,0.598813428160814
2,30,2005,"28",95762,95973,211,0.220337921096051
2,30,2005,"29",183927,182725,1202,0.653520146579893
2,30,2005,"30",25271,26212,941,3.72363578805746
2,30,2005,"31",54067,55611,1544,2.85571605600459
2,30,2005,"32",86544,85430,1114,1.2872065076724
2,30,2005,"33",40795,40261,534,1.3089839441108
2,30,2005,"34",295729,289457,6272,2.12086065282742
2,30,2005,"35",59691,58020,1671,2.79941699753732
2,30,2005,"36",658851,651342,7509,1.13971140667617
2,30,2005,"37",309919,309482,437,0.141004585069002
2,30,2005,"38",17081,18532,1451,8.49481880451964
2,30,2005,"39",364970,356822,8148,2.23251226128175
2,30,2005,"40",110758,111388,630,0.568807670777732
2,30,2005,"41",118762,117735,1027,0.86475471952308
2,30,2005,"42",373794,367353,6441,1.72314162346105
2,30,2005,"44",34380,33189,1191,3.46422338568935
2,30,2005,"45",140515,140085,430,0.306017151193823
2,30,2005,"46",21636,22065,429,1.98280643372158
2,30,2005,"47",202986,202205,781,0.384755598908299
2,30,2005,"48",829652,822980,6672,0.804192601235217
2,30,2005,"49",85592,85921,329,0.384381717917562
2,30,2005,"50",18092,18426,334,1.84611983196993
2,30,2005,"51",264713,261047,3666,1.38489609501611
2,30,2005,"53",211703,205982,5721,2.70237077415058
2,30,2005,"54",57190,56708,482,0.84280468613394
2,30,2005,"55",169989,171594,1605,0.944178740977357
2,30,2005,"56",14851,14928,77,0.518483603797724
2,35,2005,"01",152198,154736,2538,1.66756461977161
2,35,2005,"02",22549,22382,167,0.740609339660295
2,35,2005,"04",196569,192268,4301,2.1880357533487
2,35,2005,"05",89428,89850,422,0.47188799928434
2,35,2005,"06",1331955,1322153,9802,0.735910747735471
2,35,2005,"08",165877,164887,990,0.596827769974137
2,35,2005,"09",132110,132162,52,0.039361138445235
2,35,2005,"10",30409,30361,48,0.15784800552468
2,35,2005,"11",22044,21187,857,3.88767918708038
2,35,2005,"12",601815,606421,4606,0.765351478444372
2,35,2005,"13",349198,343246,5952,1.70447711613469
2,35,2005,"15",43862,43403,459,1.04646390953445
2,35,2005,"16",44752,44487,265,0.592152306042188
2,35,2005,"17",451545,446753,4792,1.0612452800939
2,35,2005,"18",210845,211705,860,0.407882567763049
2,35,2005,"19",92445,91409,1036,1.12066634214939
2,35,2005,"20",87946,86296,1650,1.87615127464581
2,35,2005,"21",145349,144574,775,0.533199402816669
2,35,2005,"22",150550,153221,2671,1.77416140817004
2,35,2005,"23",46454,46152,302,0.650105480690576
2,35,2005,"24",215608,217229,1621,0.751827390449334
2,35,2005,"25",245250,243108,2142,0.873394495412844
2,35,2005,"26",351386,348197,3189,0.907548963248394
2,35,2005,"27",177118,176165,953,0.53805937284748
2,35,2005,"28",96325,96266,59,0.0612509732675837
2,35,2005,"29",191678,190707,971,0.506578741430942
2,35,2005,"30",27456,27356,100,0.364219114219114
2,35,2005,"31",54748,54522,226,0.41280046759699
2,35,2005,"32",86077,86947,870,1.01072295735214
2,35,2005,"33",49477,47848,1629,3.29243891100916
2,35,2005,"34",338020,333818,4202,1.24312170877463
2,35,2005,"35",61658,61496,162,0.262739628272081
2,35,2005,"36",718383,714428,3955,0.550541981088082
2,35,2005,"37",317104,318943,1839,0.579935920076694
2,35,2005,"38",17965,18236,271,1.50848872808238
2,35,2005,"39",389143,389262,119,0.0305800181424309
2,35,2005,"40",109928,110293,365,0.332035514154719
2,35,2005,"41",119800,119526,274,0.228714524207012
2,35,2005,"42",423975,422671,1304,0.307565304558052
2,35,2005,"44",39591,38991,600,1.51549594604834
2,35,2005,"45",146905,147966,1061,0.722235458289371
2,35,2005,"46",22435,22612,177,0.788945843548028
2,35,2005,"47",207602,210271,2669,1.28563308638645
2,35,2005,"48",812649,808021,4628,0.569495563275165
2,35,2005,"49",74366,72990,1376,1.85030793642256
2,35,2005,"50",21519,21152,367,1.70546958501789
2,35,2005,"51",283223,282637,586,0.206904100302588
2,35,2005,"53",223619,221773,1846,0.825511249044133
2,35,2005,"54",58367,58212,155,0.265561019068994
2,35,2005,"55",187563,187474,89,0.0474507232236635
2,35,2005,"56",15049,14850,199,1.32234699980065
2,40,2005,"01",172841,173653,812,0.469795939620808
2,40,2005,"02",26447,26611,164,0.620108140809922
2,40,2005,"04",210696,206736,3960,1.87948513498121
2,40,2005,"05",101993,101584,409,0.401007912307707
2,40,2005,"06",1381197,1375746,5451,0.394657677362462
2,40,2005,"08",184133,183478,655,0.355721136352528
2,40,2005,"09",150464,149491,973,0.646666312207571
2,40,2005,"10",33795,33778,17,0.0503032993046309
2,40,2005,"11",20626,19556,1070,5.18762726655677
2,40,2005,"12",682532,687836,5304,0.777106421383906
2,40,2005,"13",367433,361041,6392,1.73963688618061
2,40,2005,"15",46253,47324,1071,2.31552547942836
2,40,2005,"16",49887,49529,358,0.717621825325235
2,40,2005,"17",491427,485896,5531,1.12549778502199
2,40,2005,"18",239249,238706,543,0.226960196280862
2,40,2005,"19",109245,108607,638,0.584008421438052
2,40,2005,"20",102120,102068,52,0.0509204857030944
2,40,2005,"21",161755,161375,380,0.234923186300269
2,40,2005,"22",169896,173090,3194,1.87997363092716
2,40,2005,"23",55164,54661,503,0.911826553549416
2,40,2005,"24",242052,242628,576,0.237965395865351
2,40,2005,"25",268185,264902,3283,1.22415496765293
2,40,2005,"26",392325,387144,5181,1.32058879755305
2,40,2005,"27",205438,203673,1765,0.859139983839406
2,40,2005,"28",107943,108251,308,0.285335779068582
2,40,2005,"29",225102,222759,2343,1.04086147613082
2,40,2005,"30",34518,34360,158,0.457732197693957
2,40,2005,"31",63756,64051,295,0.462701549658071
2,40,2005,"32",88347,90260,1913,2.16532536475489
2,40,2005,"33",57666,57317,349,0.605209308778136
2,40,2005,"34",371548,366754,4794,1.29027743387126
2,40,2005,"35",70327,71557,1230,1.74897265630554
2,40,2005,"36",774999,768261,6738,0.869420476671583
2,40,2005,"37",340000,342062,2062,0.606470588235294
2,40,2005,"38",22237,22644,407,1.83028286189684
2,40,2005,"39",442007,440062,1945,0.440038279936743
2,40,2005,"40",127918,128711,793,0.619928391625885
2,40,2005,"41",130582,129581,1001,0.766568133433398
2,40,2005,"42",483097,482097,1000,0.2069977664941
2,40,2005,"44",43318,42935,383,0.88415901011127
2,40,2005,"45",162725,163228,503,0.309110462436626
2,40,2005,"46",28042,27913,129,0.460024249340275
2,40,2005,"47",232568,233034,466,0.20037150424822
2,40,2005,"48",858133,859708,1575,0.183537983039925
2,40,2005,"49",76022,74655,1367,1.79816368945831
2,40,2005,"50",25820,25444,376,1.4562354763749
2,40,2005,"51",313184,313150,34,0.0108562378665577
2,40,2005,"53",244326,242849,1477,0.604520190237633
2,40,2005,"54",66054,65938,116,0.175613891664396
2,40,2005,"55",219540,218550,990,0.450942880568461
2,40,2005,"56",18299,18479,180,0.983660309306519
2,45,2005,"01",175988,176926,938,0.53299088574221
2,45,2005,"02",28222,27783,439,1.55552405924456
2,45,2005,"04",202201,200700,1501,0.742330651183723
2,45,2005,"05",99720,100885,1165,1.16827115924589
2,45,2005,"06",1323411,1318884,4527,0.342070603916697
2,45,2005,"08",185572,184849,723,0.389606190589098
2,45,2005,"09",147695,147386,309,0.209214936186059
2,45,2005,"10",32517,33145,628,1.93129747516684
2,45,2005,"11",19896,19666,230,1.15601125854443
2,45,2005,"12",660626,670504,9878,1.49524844617075
2,45,2005,"13",347803,339853,7950,2.28577671842969
2,45,2005,"15",47312,48605,1293,2.73292188028407
2,45,2005,"16",51213,51122,91,0.177689258586687
2,45,2005,"17",490481,484963,5518,1.12501809448276
2,45,2005,"18",240627,240510,117,0.0486229724843845
2,45,2005,"19",112693,112005,688,0.610508194830202
2,45,2005,"20",104613,104618,5,0.00477952070966324
2,45,2005,"21",161772,162968,1196,0.739312118289939
2,45,2005,"22",173546,175563,2017,1.16222788194484
2,45,2005,"23",56966,56536,430,0.754836218095004
2,45,2005,"24",232838,233186,348,0.149460139667924
2,45,2005,"25",261469,259776,1693,0.647495496598067
2,45,2005,"26",405660,401583,4077,1.00502884188729
2,45,2005,"27",204841,202875,1966,0.9597687962859
2,45,2005,"28",109005,108742,263,0.241273336085501
2,45,2005,"29",225729,225081,648,0.287069893544914
2,45,2005,"30",38693,38755,62,0.160235701548084
2,45,2005,"31",65941,65933,8,0.012132057445292
2,45,2005,"32",84556,85931,1375,1.62614125549931
2,45,2005,"33",56720,56355,365,0.643511988716502
2,45,2005,"34",358683,354892,3791,1.05692212901085
2,45,2005,"35",71605,73233,1628,2.27358424691013
2,45,2005,"36",754121,747538,6583,0.872936836396281
2,45,2005,"37",330245,332290,2045,0.619237232963406
2,45,2005,"38",24547,24790,243,0.989937670591111
2,45,2005,"39",461157,458787,2370,0.513924758813159
2,45,2005,"40",131300,132179,879,0.669459253617669
2,45,2005,"41",140503,138589,1914,1.36224849291474
2,45,2005,"42",503005,501657,1348,0.267989383803342
2,45,2005,"44",42970,43026,56,0.13032348149872
2,45,2005,"45",162290,163219,929,0.572432066054594
2,45,2005,"46",28760,28990,230,0.799721835883171
2,45,2005,"47",229785,231460,1675,0.728942272123942
2,45,2005,"48",828206,826714,1492,0.180148417181233
2,45,2005,"49",75850,74635,1215,1.60184574818721
2,45,2005,"50",26953,26737,216,0.801395020962416
2,45,2005,"51",304735,304087,648,0.212643772458037
2,45,2005,"53",248658,246462,2196,0.883140699273701
2,45,2005,"54",71801,71970,169,0.235372766396011
2,45,2005,"55",219485,219095,390,0.17768868031984
2,45,2005,"56",20938,21050,112,0.534912599102111
2,50,2005,"01",161552,162209,657,0.40668020204021
2,50,2005,"02",24568,24795,227,0.923966134809508
2,50,2005,"04",182118,185304,3186,1.7494152143116
2,50,2005,"05",93715,94074,359,0.383076348503441
2,50,2005,"06",1161935,1168475,6540,0.562854204409025
2,50,2005,"08",166200,167016,816,0.490974729241877
2,50,2005,"09",127232,127434,202,0.15876509054326
2,50,2005,"10",29158,29647,489,1.67706975787091
2,50,2005,"11",19879,19500,379,1.90653453393028
2,50,2005,"12",594989,610896,15907,2.67349480410562
2,50,2005,"13",305946,299339,6607,2.15953142057749
2,50,2005,"15",44786,46583,1797,4.01241459384629
2,50,2005,"16",47343,47949,606,1.28002027754895
2,50,2005,"17",432221,431996,225,0.0520567024739659
2,50,2005,"18",217282,217176,106,0.0487845288611114
2,50,2005,"19",104448,103864,584,0.559129901960784
2,50,2005,"20",94366,95015,649,0.687747705741475
2,50,2005,"21",149342,149052,290,0.194185158897028
2,50,2005,"22",158410,160794,2384,1.50495549523389
2,50,2005,"23",52605,52818,213,0.404904476760764
2,50,2005,"24",207508,207512,4,0.00192763652485687
2,50,2005,"25",230674,230223,451,0.195514015450376
2,50,2005,"26",362605,362800,195,0.0537775265095627
2,50,2005,"27",179550,179693,143,0.0796435533277638
2,50,2005,"28",99063,99082,19,0.019179713919425
2,50,2005,"29",202532,202994,462,0.228112100803824
2,50,2005,"30",37015,37153,138,0.372821828988248
2,50,2005,"31",60783,61250,467,0.768306927923926
2,50,2005,"32",77564,80337,2773,3.57511216543757
2,50,2005,"33",49482,49611,129,0.260700860919122
2,50,2005,"34",307898,306595,1303,0.423192096083768
2,50,2005,"35",66436,68960,2524,3.79914504184478
2,50,2005,"36",678974,673538,5436,0.800619758635824
2,50,2005,"37",301005,304689,3684,1.22389993521702
2,50,2005,"38",22413,22679,266,1.18681122562798
2,50,2005,"39",415286,416222,936,0.225386841839118
2,50,2005,"40",120046,121391,1345,1.12040384519268
2,50,2005,"41",139017,138912,105,0.075530330822849
2,50,2005,"42",456209,456644,435,0.0953510342847248
2,50,2005,"44",38331,38427,96,0.250450027392972
2,50,2005,"45",152640,153396,756,0.495283018867925
2,50,2005,"46",26672,26835,163,0.611127774445111
2,50,2005,"47",211592,213984,2392,1.13047752277969
2,50,2005,"48",720561,726764,6203,0.860857026677825
2,50,2005,"49",66824,66775,49,0.0733269484017718
2,50,2005,"50",25766,25511,255,0.989676317627882
2,50,2005,"51",270253,272445,2192,0.811091828767858
2,50,2005,"53",231868,231063,805,0.347180292235237
2,50,2005,"54",70044,70728,684,0.976529038889841
2,50,2005,"55",196881,197305,424,0.215358516057923
2,50,2005,"56",19570,19987,417,2.13081246806336
2,5,2005,"01",145909,147499,1590,1.08972030512169
2,5,2005,"02",22777,21690,1087,4.77235808051982
2,5,2005,"04",206799,203100,3699,1.78869336892345
2,5,2005,"05",90567,92360,1793,1.97974979849172
2,5,2005,"06",1231000,1268181,37181,3.02038992688871
2,5,2005,"08",149478,158762,9284,6.21094743039109
2,5,2005,"09",110152,96649,13503,12.2585155058465
2,5,2005,"10",26243,28209,1966,7.49152154860344
2,5,2005,"11",14579,28979,14400,98.7722065985321
2,5,2005,"12",506719,530397,23678,4.67280682192695
2,5,2005,"13",313067,318063,4996,1.59582453596195
2,5,2005,"15",37094,43123,6029,16.2533024208767
2,5,2005,"16",50198,46485,3713,7.39670903223236
2,5,2005,"17",423805,428576,4771,1.12575358950461
2,5,2005,"18",207839,199981,7858,3.78081110859848
2,5,2005,"19",91982,84188,7794,8.47339696897219
2,5,2005,"20",91013,81791,9222,10.1326184171492
2,5,2005,"21",130382,136318,5936,4.55277568989584
2,5,2005,"22",153104,157865,4761,3.10965095621277
2,5,2005,"23",35841,35600,241,0.672414274155297
2,5,2005,"24",176253,184118,7865,4.46233539287275
2,5,2005,"25",190544,209781,19237,10.0958308842052
2,5,2005,"26",327625,297919,29706,9.06707363601679
2,5,2005,"27",162361,161781,580,0.357228644810022
2,5,2005,"28",99538,96111,3427,3.44290622676767
2,5,2005,"29",183682,183848,166,0.0903735804270424
2,5,2005,"30",27467,25075,2392,8.70863217679397
2,5,2005,"31",57297,52838,4459,7.78225736076933
2,5,2005,"32",81454,86646,5192,6.37414982689616
2,5,2005,"33",38275,33431,4844,12.6557805355976
2,5,2005,"34",277592,265336,12256,4.41511282745901
2,5,2005,"35",65970,62297,3673,5.56768227982416
2,5,2005,"36",588884,663807,74923,12.7228792088085
2,5,2005,"37",274774,288860,14086,5.12639478262135
2,5,2005,"38",18696,16797,1899,10.1572528883184
2,5,2005,"39",366526,365127,1399,0.381691885432411
2,5,2005,"40",115462,112407,3055,2.64589215499472
2,5,2005,"41",112137,117954,5817,5.18740469247438
2,5,2005,"42",360063,367897,7834,2.17573035829841
2,5,2005,"44",31340,33756,2416,7.70899808551372
2,5,2005,"45",132849,141181,8332,6.27178224901956
2,5,2005,"46",24859,22707,2152,8.6568244901243
2,5,2005,"47",186646,201337,14691,7.87105000910815
2,5,2005,"48",829512,810798,18714,2.25602522929144
2,5,2005,"49",102761,99886,2875,2.79775401173597
2,5,2005,"50",16804,15324,1480,8.80742680314211
2,5,2005,"51",232746,249123,16377,7.03642597509732
2,5,2005,"53",198152,209159,11007,5.55482659776333
2,5,2005,"54",50473,53760,3287,6.51239276444832
2,5,2005,"55",169947,160132,9815,5.77532995580975
2,5,2005,"56",15316,15535,219,1.42987725254636
2,55,2005,"01",145771,147131,1360,0.932970206694061
2,55,2005,"02",18087,18351,264,1.45961187593299
2,55,2005,"04",167202,170691,3489,2.08669752754154
2,55,2005,"05",86466,87216,750,0.867392963708278
2,55,2005,"06",989811,1004160,14349,1.44967069470838
2,55,2005,"08",137518,138565,1047,0.761354877179715
2,55,2005,"09",113581,114173,592,0.521213935429341
2,55,2005,"10",26418,27114,696,2.63456734044969
2,55,2005,"11",18270,17971,299,1.63656267104543
2,55,2005,"12",556028,574777,18749,3.37195249160114
2,55,2005,"13",268506,264370,4136,1.54037526163289
2,55,2005,"15",39790,41665,1875,4.7122392560945
2,55,2005,"16",40631,40601,30,0.0738352489478477
2,55,2005,"17",370084,371410,1326,0.358297035267669
2,55,2005,"18",188552,190031,1479,0.784398998684713
2,55,2005,"19",88296,88529,233,0.263885113708435
2,55,2005,"20",78877,79227,350,0.443728843642633
2,55,2005,"21",133344,133858,514,0.385469162467003
2,55,2005,"22",135241,137384,2143,1.58457864109257
2,55,2005,"23",45735,45958,223,0.487591560074341
2,55,2005,"24",178749,180620,1871,1.04671914248471
2,55,2005,"25",204003,204712,709,0.34754390866801
2,55,2005,"26",311921,311852,69,0.0221209857624206
2,55,2005,"27",147943,148256,313,0.211567968744719
2,55,2005,"28",86975,87049,74,0.0850819200919805
2,55,2005,"29",177634,178671,1037,0.583784635824223
2,55,2005,"30",30607,30993,386,1.26114941026563
2,55,2005,"31",50219,50640,421,0.83832812282204
2,55,2005,"32",73581,75475,1894,2.57403405770511
2,55,2005,"33",43094,43115,21,0.048730681765443
2,55,2005,"34",273505,273846,341,0.12467779382461
2,55,2005,"35",58051,60828,2777,4.78372465590601
2,55,2005,"36",612661,609193,3468,0.566055289956436
2,55,2005,"37",273657,276923,3266,1.19346481178994
2,55,2005,"38",17691,18099,408,2.30625741902662
2,55,2005,"39",359788,363785,3997,1.11093199328493
2,55,2005,"40",107758,108800,1042,0.966981569813842
2,55,2005,"41",120616,121104,488,0.404589772501161
2,55,2005,"42",398500,401547,3047,0.764617314930991
2,55,2005,"44",33151,33112,39,0.117643509999698
2,55,2005,"45",140774,141620,846,0.600963246053959
2,55,2005,"46",21803,21796,7,0.0321056735311654
2,55,2005,"47",191248,193244,1996,1.04367104492596
2,55,2005,"48",610162,615699,5537,0.907463919418122
2,55,2005,"49",54846,54420,426,0.776720271305109
2,55,2005,"50",21646,21630,16,0.0739166589670147
2,55,2005,"51",239421,241933,2512,1.04919785649546
2,55,2005,"53",197705,199362,1657,0.838117397132091
2,55,2005,"54",63756,64636,880,1.38026224982747
2,55,2005,"55",164467,165625,1158,0.704092614323846
2,55,2005,"56",15913,16092,179,1.12486646138377
2,60,2005,"01",115047,116079,1032,0.897024694255391
2,60,2005,"02",11630,12052,422,3.62854686156492
2,60,2005,"04",137441,141583,4142,3.01365676908637
2,60,2005,"05",72363,72218,145,0.200378646545887
2,60,2005,"06",718774,731803,13029,1.81266990737005
2,60,2005,"08",96220,97213,993,1.03200997713573
2,60,2005,"09",84790,85316,526,0.620356174077132
2,60,2005,"10",21393,21954,561,2.62235310615622
2,60,2005,"11",14031,13755,276,1.96707290998503
2,60,2005,"12",478163,492519,14356,3.00232347546757
2,60,2005,"13",195094,192460,2634,1.35011840446144
2,60,2005,"15",29886,31123,1237,4.13906176805193
2,60,2005,"16",31327,31506,179,0.57139208989051
2,60,2005,"17",278924,280050,1126,0.403694196268518
2,60,2005,"18",143499,144717,1218,0.848786402692702
2,60,2005,"19",68384,68540,156,0.22812353766963
2,60,2005,"20",59430,59712,282,0.474507824331146
2,60,2005,"21",102526,102837,311,0.303337689951817
2,60,2005,"22",103900,105496,1596,1.53609239653513
2,60,2005,"23",35001,34958,43,0.12285363275335
2,60,2005,"24",131564,132896,1332,1.01243501261743
2,60,2005,"25",151174,151990,816,0.539775358196515
2,60,2005,"26",235174,235694,520,0.221112878124282
2,60,2005,"27",110948,111100,152,0.137001117640697
2,60,2005,"28",67845,67941,96,0.141499005085121
2,60,2005,"29",141460,141858,398,0.281351618832179
2,60,2005,"30",23420,23586,166,0.708795900939368
2,60,2005,"31",37617,37886,269,0.715102214424329
2,60,2005,"32",58877,59816,939,1.59485028109449
2,60,2005,"33",31016,31024,8,0.0257931390250193
2,60,2005,"34",206101,206682,581,0.281900621539925
2,60,2005,"35",44399,46132,1733,3.90324106398793
2,60,2005,"36",464814,461800,3014,0.648431415576983
2,60,2005,"37",211721,213845,2124,1.00320705078854
2,60,2005,"38",13617,13856,239,1.75515899243593
2,60,2005,"39",270574,273474,2900,1.0717955161989
2,60,2005,"40",86572,87100,528,0.609896964376473
2,60,2005,"41",88573,89080,507,0.572409199191627
